1,'Clintonistas' rally behind Kerry's presidential bid (AFP),"AFP - Democratic Senator John Kerry's White House bid has become more combative, more open to reporters and delivered a more focused message recently which observers have attributed to the influence of former Bill Clinton administration staffers."
3,"Stocks Fall on Oil, Fannie Mae Probe"," NEW YORK (Reuters) - Stocks fell on Wednesday after oil  prices jumped more than a dollar to over \$48 a barrel and a  U.S. government review questioned home finance company Fannie  Mae's &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=FNM.N target=/stocks/quickinfo/fullquote""&gt;FNM.N&lt;/A&gt; accounting methods."
1,U.S.: Iraqi Prisoners Won't Be Released,"BAGHDAD, Iraq - Iraq's leader and U.S. officials moved quickly Wednesday to squelch the idea a top female germ-warfare scientist for Saddam Hussein would be freed soon, after a senior Iraqi official said the decision had been made to release her..."
3,"RP, Thailand to be worst affected by oil price surge  ADB","Asia will be able to weather the rising prices of oil but economic growth will slow down, with Thailand and the Philippines being the worst affected in a group of 10 countries, a report by the Asian Development Bank (ADB) said ."
3,Kodak #39;s Digital Sales Outlook,"(Rochester, NY) 09/22/04 -- Bold statements came from the Eastman Kodak company today. Investors learned digital sales are soaring beyond the company #39;s expectations."
3,UNCTAD stresses importance of policies in attracting FDI in &lt;b&gt;...&lt;/b&gt;,"Caution is necessary when attracting foreign direct investment (FDI) in services and it #39;s important to have the right mix of policies, the United Nations Conference on Trade "
3,"Cingular, Triton Finalize Market Exchange Pact","Cingular Wireless, AT amp;T Wireless and Triton PCS have signed a definitive agreement that will enable Cingular to expand its coverage reach into key Virginia markets and give Triton entry into Puerto Rico."
4,Mars rovers roll on with new funding,"NASA has agreed to fund the Mars rover project for six more months, allowing two robotic vehicles to continue to study the red planet."
4,Sony to support MP3,Sony confirmed on Wednesday that it is working to add native MP3 support to its portable music players--a major strategy reversal that could help it compete more effectively with rivals such as Apple Computer.
4,German virus-boy gets job before trial,The German teenager awaiting trial for crippling computers worldwide this year with two viruses has been hired by a software security company.
2,Four Euro Ryder Cup players are back in action,"Colin Montgomerie and three Ryder Cup teammates - David Howell, Padraig Harrington and Ian Poulter - hope to shrug off fatigue when The Heritage opens Thursday."
1,Nato agrees to expand Iraq role,"The Nato alliance has agreed to take on a larger role in the training of Iraqi security forces, a spokesman said. The organisation will now work towards creating a large military training academy to expand "
4,"African Leaders Seek More Cell Phones, Computers"," UNITED NATIONS (Reuters) - African leaders will launch a  global fund to help people in poor countries buy mobile phones  and Internet access as a step out of poverty and into economic  growth, the president of Senegal said on Wednesday."
4,Mars rovers roll on with new funding,"NASA agrees to fund the Mars rover project for six more months, allowing further study."
4,Nokia lets parents filter out mobile smut,Phone maker debuts software that gives parents more control over content that children access on cellular devices.
4,PC makers eye consumer electronics all over again,"Dell, Gateway and HP are making another run at consumer electronics for the 2004 holiday season."
4,Philips Semi chief steps down,Philips' chip chief to return to U.S. in move that makes some analysts jumpy.\
4,Sony to support MP3,Major strategy shift aims to help consumer electronics giant compete with Apple Computer and other rivals.
3,Growth forecast revised up to 7.5pc,"The Asian Development Bank has revised up its economic growth forecast for Hong Kong this year to 7.5 per cent from the 6 per cent it projected in April, due to stronger than expected retail sales and the surge in tourist arrivals."
3,"Morgan Stanley Profit Down, Shares Drop","US investment bank Morgan Stanley on Wednesday said quarterly profit dropped by a third on lower bond trading revenue, weak equities results and higher expenses, falling "
3,UN: Foreign Investment Falls Again,"Investment by businesses in foreign markets fell 18 percent in 2003 to \$560 billion as the global economy continued to struggle, but should improve this year as growth speeds up, the United Nations said Wednesday."
3,UPDATE 2-US mortgage applications rise in latest week-MBA,"Overall applications for US home loans rose last week, spurred by a rise in mortgage refinancings, as 30-year mortgage rates eased to their lowest since early April, an industry group said on Wednesday."
4,Vodafone misses out on lucky 3G phone,THE SELECTIONS MADE by Vodafone for its 3G handset range due for launch in November have been announced. Surprisingly LG (formerly Lucky Goldstar) isn #39;t included as one of the six chosen suppliers.
4,New Way to Help Find Quake Survivors -Sniffer Rats,Sniffer rescue dogs trained to find explosives or earthquake survivors buried in rubble may soon have some competition -- rats. The rodents can crawl into the tiniest spaces and have a strong sense of smell.
4,Verizon Wireless Expands Broadband to 17 Cities,"Verizon Wireless, the largest US wireless company, said on Wednesday it was expanding its high-speed data service to all or part of 17 cities, under a \$1 billion upgrade aimed at increasing customer spending on its services."
4,Sun Microsystems Pushes Computing-as-Commodity,"taking our intellectual property and turning it into pay-for-use network services, quot; Sun President Jonathan Schwartz said. The company envisions businesses that "
2,Beckham pleased to see Eriksson rule out Real job,David Beckham says that he is delighted that England manager Sven-Goran Eriksson has ruled himself out of the running as a possible future coach of Real Madrid.
2,Cycling: Cardenas Wins 17th Stage of Tour of Spain,"Colombian cyclist Felix Cardenas has won the 17th stage of the Tour of Spain, but Spain #39;s Roberto Heras remains the overall leader heading into the race #39;s final days."
1,"Fierce clashes kill three US soldiers, injure 14 in Afghanistan","KABUL, Sept 22 (AFP): Three US soldiers were killed and 14 wounded in a series of fierce clashes with suspected Taliban fighters in south and eastern Afghanistan this week, the US military said Wednesday."
1,Japan confirms 13th mad cow case,"Japan confirmed its 13th mad cow disease on Wednesday, said the health ministry, as the nation is in short of beef supply for the ban of imports from the United States."
3,Computer Associates to pay fine to DoJ,"The US Justice Department will defer prosecution of Computer Associates in its long-running probe of accounting fraud at the software maker, a source close to the company said."
3,"Wendy #39;s, Interstate Bakeries Stock Falls",Investors weren #39;t hungry for food-related stocks Wednesday after Wendy #39;s International Corp. served Wall Street a profit warning and Interstate Bakeries Inc.
3,Financial Warning Sounded on Fannie Mae,A long running regulatory examination of Fannie Mae has found accounting and other problems at the giant government-chartered mortgage company that raise doubts about  quot;the quality of 
3,World Airways soars on raised forecast,"PEACHTREE CITY, Ga. - The stock of World Airways Inc., which flies charter aircraft, took off Wednesday after the company raised its profit forecast citing strong revenue from an Air Force contract and additional commercial bookings."
3,Head of Philips Chip Unit Resigns,"The head of the chip division of electronics group Philips unexpectedly stepped down on Wednesday, raising worries that the key division is performing below expectations."
3,Oil Reserves Drop for 1st Time in 5 Years (Reuters),"Reuters - U.S. proven crude oil reserves fell\last year for the first time in five years, as energy companies\replaced just over half the oil they took out of the ground,\the U.S. government said on Wednesday."
2,Colombia #39;s Cardenas wins 17th stage; Heras overall leader,"Felix Cardenas of Colombia won the 17th stage of the Spanish Vuelta on Wednesday, and defending champion Roberto Heras held onto the overall leader #39;s jersey for the sixth straight day."
2,Roddick leads US charge,"ANDY Roddick is no longer the US Open champion or the world #39;s top-ranked tennis player, but he can salvage some wounded pride by leading the US into the Davis Cup final."
1,Iranian Leader Says It Has Nuclear Rights (AP),"AP - Iranian President Mohammad Khatami called on the international community Wednesday to recognize Iran's right to enrich uranium, again insisting Tehran will pursue a nuclear program that some  #151; including the United States  #151; suspect is aimed at developing weapons."
1,Venezuelan Prison Riot Kills at Least 30 (AP),"AP - Inmates armed with hand grenades and guns rioted at a western Venezuela prison, killing at least 30 fellow inmates before hundreds of national guardsmen restored order, authorities said Wednesday."
4,Study: MP3 Player Market Booming (NewsFactor),"NewsFactor - Sales of portable MP3 digital-audio players are booming and are set to generate US #36;58 billion in revenue worldwide by 2008, according to a new study from research firm IDC."
4,Sun Offers Pay-for-Use Grid Computing (NewsFactor),"NewsFactor - Taking an innovative approach to the marketing of high-performance \computing, Sun Microsystems (Nasdaq: SUNW) is offering its N1 Grid program in a pay-for-use pricing model that mimics the way such commodities as electricity and wireless phone plans are sold."
4,Ex-Computer Associates CEO Kumar Indicted (AP),"AP - Former Computer Associates International Inc. chairman and chief executive Sanjay Kumar has been charged with securities fraud, conspiracy and obstruction of justice in connection with a multibillion dollar accounting scandal at the software company."
4,PeopleSoft Updates HR Suite (NewsFactor),"NewsFactor - PeopleSoft (Nasdaq: PSFT) has announced a suite-wide upgrade of its human resources management applications, the first such revision in two years. The new release, version 8.9, includes over 250 individual changes and improvements, according to the company."
3,"Morgan Stanley, Bear Stearns Profits Fall"," NEW YORK (Reuters) - Morgan Stanley and Bear Stearns  Companies posted a drop in quarterly profits on Wednesday,  surprising some investors one day after two other big  investment banks reported a rise in earnings."
4,Genesis Capsule to Be Sent to Colorado (AP),"AP - NASA will soon send its damaged Genesis space capsule back to Colorado, where builders at Lockheed Martin will join other experts in trying to figure out why it crashed in Utah earlier this month."
3,Oil Surges Over \$48 After Supply Drop, NEW YORK (Reuters) - Oil prices climbed to within a dollar  of a new record on Wednesday after the U.S. government reported  a big decline in oil stockpiles because of disruptions from  Hurricane Ivan.
1,"Notes, Quotes From 2004 Campaign in Wis. (AP)","AP - The last Republican presidential candidate to win Wisconsin was Ronald Reagan in 1984, but the state grows more GOP-friendly every year."
3,Fannie Mae Used Improper Accounting-Probe," WASHINGTON (Reuters) - Fannie Mae used improper accounting  to steady its earnings from quarter to quarter, federal  regulators have told the top mortgage finance company, setting  the stage for the industry's second bookkeeping drama in less  than 18 months."
4,Putin Tells Ministries to Salvage Kyoto -- Lobbyists (Reuters),"Reuters - Russian President Vladimir Putin has told\key ministries to sign the Kyoto protocol on global warming in\a step toward salvaging the U.N. plan, international\environmentalists said Wednesday."
3,Interstate Bakeries Files for Bankruptcy," NEW YORK (Reuters) - Interstate Bakeries Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=IBC.N target=/stocks/quickinfo/fullquote""&gt;IBC.N&lt;/A&gt;,  maker of Hostess Twinkies and Wonder Bread, filed for  bankruptcy on Wednesday after struggling with more than \$1.3  billion in debt and high costs."
3,GM reviewing European operations,General Motors may restructure its European operations as it aims to trim costs in the loss-making division.
1,Haiti Begins Mass Burials of Flood Victims,"PORT-AU-PRINCE, (Reuters) - Haiti began burying hundreds of flood victims in mass graves on Wednesday while emergency food was distributed to some of the thousands of people made homeless by Tropical Storm Jeanne."
3,The Bank of Mum and Dad,"Lovers' quarrels, family conflicts, and money. It's Britain's latest reality TV series."
1,"Earnings, Oil Prices Drive Stocks Lower","NEW YORK - Investors saw a major surge in oil prices and disappointing earnings from Morgan Stanley as a chance to collect profits Wednesday, sending stocks substantially lower. The Dow Jones industrial average dropped nearly 130 points..."
4,Microsoft issues SP2 patch,"com September 22, 2004, 12:09 PM PT. OS Migration has moved to the bottom ranks after making its mark on IT Professional #39;s top five priority last year."
2,Special to ESPN.com,"This week #39;s 84 Lumber Classic of Pennsylvania is in golf #39;s dead zone, a time when tournaments on the PGA Tour scramble to find relevance."
2,Jordan hand Glock China drive,"GERMAN driver Timo Glock will drive for Jordan in the final three races of the Formula One season after the contract of Giorgio Pantano was terminated, the team said today."
1,EU agrees to lift arms embargo on Libya,The ambassadors of the European Union (EU) member states agreed here Wednesday to lift the bloc #39;s 18-year-long arms embargo on Libya.
1,Musharraf: Political Steps Needed to Win War on Terror,Pakistani President Pervez Musharraf says the global war against terrorism cannot be won without resolving the major political disputes in the Muslim world.
4,Computer Associates to Pay \$225 Over Accounting Scandal,"Former Computer Associates International Inc. chairman and chief executive Sanjay Kumar has been charged with securities fraud, conspiracy and obstruction of justice in connection with a multibillion dollar accounting scandal at the software company."
4,"Mars Had Acidic Ocean, Study Says","A controversial new study suggests Mars had an acidic ocean. The strange brew spiked with sulfates and iron could still have harbored life, scientists say."
4,Voles Use Their Noses To Win Sperm Wars,The male meadow vole faces a big problem: How can it become a father when a female is likely to mate with every other male in the neighborhood?
4,Slow going for networking sector,"Corporate customers are still tight-fisted with their budgets as they put off needed upgrades, analysts say."
4,Telecom Italia CEO sees innovation in design and features of wireless devices ,VENICE - One of Europe's biggest fixed-network operators is following the lead of its wireless counterparts in demanding a greater say in the design and service features of cordless phones and other wireless devices used in the home.
2,We will take confidence into final: Sarwan,"Southampton, Sep 22 (UNI) West Indies batsman Ramnaresh Sarwan today said his team was very surprised when Pakistan chose to bat first in the ICC Champions Trophy semifinal at the Rose Bowl here."
1,Critical Communiqu From Brussels,STAR- The reason why Prime Minister Recep Tayyip Erdogan will go to Brussels one day earlier than expected is a communiqu recently sent to Ankara from Brussels.
1,Three U.S. Soldiers Die in Iraq (AP),"AP - Three U.S. Army soldiers were killed in separate incidents in northern Iraq on Wednesday, officials said."
3,Treasuries Drive Higher on Oil Prices," CHICAGO (Reuters) - U.S. Treasury prices rallied on  Wednesday in response to rising oil prices, weak equities and  lower inflation prospects."
1,UK hostage 'pleads for his life',A video posted on an Islamist website purportedly shows a Briton being held hostage in Iraq pleading for his life.
3,Dealing with higher rates,"The old adage  quot;three steps and a stumble quot; still has fans on Wall Street, but some analysts think it #39;s ready for the glue factory."
3,Shell to spend \$45B US to replace reserves while selling non-core &lt;b&gt;...&lt;/b&gt;,LONDON (CP) - Royal Dutch/Shell Group said Wednesday it will spend \$45 billion US and sell up to \$12 billion worth of assets to reinvigorate its underperforming oil and natural gas business.
3,"Earnings, Oil Prices Drive Stocks Lower","Investors saw a major surge in oil prices and disappointing earnings from Morgan Stanley as a chance to collect profits Wednesday, sending stocks substantially lower."
3,"China to Make Debut at G-7 Finance Talks Next Week, US Says","China will attend talks of the Group of Seven industrialized countries for the first time next week, reflecting the emerging importance of the world #39;s biggest developing nation to the global economy, the US Treasury said."
3,"Tibco #39;s Revenue, Profit Jump",The business-integration-software vendor also revealed plans to buy back as much as \$50 million of its stock over the next two years.
4,Ireland battles internet scam,"Ireland will block calls to 13 countries, most of them tiny islands in the Pacific, to crack down on a new scam in which internet users #39; log-on connections are secretly diverted through rip-off telephone numbers."
4,Laptop swiped at security show,"The laptop of a security firm salesman was stolen yesterday at a major IT security conference in London. The portable computer belongs to identity management firm -- and sponsor for the event -- Netegrity, and "
4,Microsoft Fixes VPN Flaw in XP SP2,Microsoft has issued a formal fix for a problem in Windows XP Service Pack 2 that appeared almost immediately after the update #39;s release.
4,IETF Shuts MARID Down,"With Sender ID going nowhere fast, Internet Engineering Task Force (IETF) officials Wednesday shut down the working group charged with finding a standard for e-mail authentication."
2,Cardenas wins 17th stage of Spanish Vuelta; Heras still overall &lt;b&gt;...&lt;/b&gt;,"Felix Cardenas of Colombia won the 17th stage of the Spanish Vuelta cycling race Wednesday, while defending champion Roberto Heras held onto the overall leader #39;s jersey for the sixth day in a row."
1,Bigley Pleads for his Life,British hostage Kenneth Bigley was reportedly made to plead for his life tonight in the latest sick video from his ruthless abductors.
1,Analysis: Bombing is a reminder that calm is artificial,"Exactly four years ago, a few days before Yom Kippur, then deputy chief of general staff Maj.-Gen. Moshe Ya #39;alon appeared before the Knesset Foreign Affairs and Defense Committee."
1,Court order ends Israeli strike,Jerusalem - Israel #39;s main unions ended a paralysing two-day-old general strike on Wednesday after a labour court ordered 400 000 public-sector employees to return to work and told the government to pay months of back wages.
1,Budanov Drops Bid for Pardon,"GROZNY -- Former colonel Yury Budanov, who was convicted last year of kidnapping and murdering a Chechen woman, on Tuesday withdrew his request for a pardon after it drew outrage and protests in Chechnya and opposition from prosecutors and human rights "
1,Syria Open to Cooperating with U.S. on Iraq -Powell (Reuters),"Reuters - Syria has shown a new readiness\to work with U.S.-led forces to stop arms, militants and money\from crossing into Iraq and fueling insurgency, Secretary of\State Colin Powell said on Wednesday."
1,Ukraine Candidate Poisoning Investigated (AP),"AP - Ukrainian prosecutors opened a criminal investigation into the alleged poisoning of a leading candidate in a crucial presidential election scheduled for next month, officials said."
3,Interest Rate Changes Can Affect 401(k)s (AP),"AP - With the stock market just sputtering along this year and the Federal Reserve raising interest rates, it may be time to review the holdings in your 401(k) retirement account."
1,Bush thanks Musharraf for anti-extremist offensive (AFP),"AFP - President George W. Bush thanked Pakistan President Pervez Musharraf for pursuing a military offensive in a remote area where Osama bin Laden may be hiding, senior US officials said."
4,Shared Office Code Unlikely to Sway Governments (Ziff Davis),Ziff Davis - Government officials say Microsoft's move to share the source code for Office 2003 won't change anyone's mind about Microsoft or open source.
3,"Stocks Fall Sharply on Oil, Fannie Mae"," NEW YORK (Reuters) - Stocks fell sharply on Wednesday after  oil prices climbed above \$48 a barrel and investment bank  Morgan Stanley &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MWD.N target=/stocks/quickinfo/fullquote""&gt;MWD.N&lt;/A&gt; reported a decline in quarterly profit,  stirring concern about corporate earnings."
1,"House Democrats Set Goals, Seek Return to Power (Reuters)","Reuters - In a scene reminiscent of the 1994\""Republican Revolution"" that turned the U.S. Congress upside\down, Democrats on Wednesday set ambitious goals for the nation\and urged voters to finally put them back in charge."
1,Syria Open to Cooperating with U.S. on Iraq -Powell," UNITED NATIONS (Reuters) - Syria has shown a new readiness  to work with U.S.-led forces to stop arms, militants and money  from crossing into Iraq and fueling insurgency, Secretary of  State Colin Powell said on Wednesday."
1,U.S. Agrees to Send Terror Detainee to Saudi Arabia,"The agreement clears the way for Yaser Esam Hamdi, who was born in the U.S. and raised in Saudi Arabia, to return there."
3,India need not worry over oil price rise for now: ADB,"ALTHOUGH the Asian Development Bank projected a slow-down of India #39;s economic growth to 6.5 per cent in fiscal 2004 and six per cent in 2005, due to current high oil prices among other factors, an ADB official told Business Line that the issues relating "
4,Toyota: Some security firms promise too much,"The head of information security at Toyota spoke candidly this week to an audience of press, analysts and IT bosses about his concerns over claims made by some security vendors and resellers."
1,Video shows UK hostage #39;s plea for life,"CAIRO, Egypt -- A videotape posted on Islamic Web site purportedly showed a man who identified himself as himself as British hostage Kenneth Bigley pleading for British Prime Minister Tony Blair to help save his life."
3,Update 4: Oil Tops \$48 a Barrel on Supply Worries,Crude futures prices surged above \$48 per barrel Wednesday as oil production and shipping disruptions caused by Hurricane Ivan caused domestic supplies to shrink more than expected.
3,Company to escape charges as feds target key execs,"The US Justice Department will defer prosecution of Computer Associates for accounting fraud in hopes of getting the software maker to reform, but two former executives "
3,"Digital Driving Kodak, Shares Up","Eastman Kodak Co. (EK.N: Quote, Profile, Research) on Wednesday raised its growth forecast on digital products and services, the areas the photography company is depending "
2,Soccer: Frei winner plunges Marseille into more gloom,PARIS : Swiss striker Alexander Frei returned to haunt Marseille on when he scored the winner in Rennes #39; 1-0 win which sent the French giants tumbling into midtable and their fans calling for the resignation of president Christophe Bouchet.
2,LPGA on new terrain for California tourney," quot;I think it #39;s kind of fun to play new courses, quot; she said.  quot;During the year we don #39;t get to see very many courses other than the ones we play on the tour."
4,"IBM, AMD Work to Shrink Chips (PC World)",PC World - Extended collaboration could result in chips built on 32-nanometer technology.
3,Tobacco firms deny public misled,"Cigarette companies have been honest in highlighting the ""dangerous"" risks of smoking, a lawyer for the tobacco industry has told a US court."
3,"CBS Fined \$550,000 for Janet Jackson Incident","Federal regulators fined CBS today a record \$550,000 for Janet Jackson's ""wardrobe malfunction"" during this year's Super Bowl halftime show."
3,U.S. Stocks Fall Sharply," NEW YORK (Reuters) - Stocks fell sharply  on Wednesday  after oil prices jumped more than a dollar to over \$48 a barrel  and investment bank Morgan Stanley &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MWD.N target=/stocks/quickinfo/fullquote""&gt;MWD.N&lt;/A&gt; and brokerage Bear  Stearns Cos. Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BSC.N target=/stocks/quickinfo/fullquote""&gt;BSC.N&lt;/A&gt; reported declines in quarterly  profits."
3,Former CA CEO Charged with Fraud, NEW YORK (Reuters) - Former Computer Associates  International Inc. on  chief executive Sanjay Kumar was charged  on Wednesday with securities fraud and obstruction of justice  stemming from a two-year investigation of improper accounting  at the software maker.
3,Former software executive charged,The former chairman of US software firm Computer Associates is charged with securities fraud in connection with a \$2.2bn accounting scandal.
3,Foreign investors eye poorer nations,"Foreign investment declined in 2003 for the third year in a row, a United Nations report has revealed. Last year, total inward flows of foreign direct investment were worth \$560bn (312bn "
3,"Former CA chief indicted, company reaches accord","Computer Associates International #39;s former chief executive was indicted on criminal charges related to fraudulent accounting practices, and the company on Wednesday agreed to pay \$225 million to settle with federal prosecutors."
3,UPDATE 1-US says G7 to discuss forex flexibility with China,A meeting of finance ministers and central bankers from the world #39;s wealthy nations with Chinese counterparts on Oct. 1 will be a key opportunity to discuss 
3,Fannie Mae Says Regulator Finds Accounting Missteps (Update10),"Fannie Mae #39;s federal regulator found the largest US mortgage finance company violated accounting rules, raising doubts #39; #39; about the validity of earnings."
3,Verizon Wireless debuts new Internet service,"The service, called BroadbandAccess, allows Verizon Wireless customers to download data to mobile devices at the same speed provided by a broadband connection at a work or home computer."
4,"IBM, AMD Work to Shrink Chips",IBM and Advanced Micro Devices have tacked a three-year extension onto their December 2002 collaboration agreement that could see the two companies work on chip-making technologies based on a 32-nanometer process.
4,NASA Announces Space Station News Media Update,"Bill Gerstenmaier, manager of NASA #39;s International Space Station Program, will update media on the status of Station activities in a teleconference at 4 pm EDT Friday."
4,IETF Shuts Down Anti-Spam Working Group,"Citing a lack of agreement on basic issues in the discussions of the working group, the IETF (Internet Engineering Task Force) has disbanded the MARID (MTA Authorization Records In DNS) working group."
4,Microsoft eyes larger acquisitions,Microsoft #39;s financial chief said this week that the software giant is more likely to make big acquisitions than it has been in the past.
2,Doping allegations shock kiwi cyclist,Surprise and shock from a top kiwi cyclist at the doping allegations against American Tyler Hamilton. Heath Blackgrove raced against Hamilton in the Olympic time trial in Athens.
2,Serena moves into China Open quarterfinals,Top-seeded Serena Williams of the United States rallied in the final set Wednesday to beat Dinara Safina and reach the quarterfinals of the China Open.
2,Hawks bring back Kevin Willis,"Atlanta, GA (Sports Network) - The Atlanta Hawks signed free agent Kevin Willis on Wednesday, nearly a decade after the veteran big man ended an 11- year stint with the team."
2,Frei piles the agony on Marseille,"PARIS, France -- Swiss striker Alexander Frei left Marseille fans calling for the resignation of president Christophe Bouchet with the only goal as Stade Rennes won 1-0."
