3,Greenspan Urges Pension Benefit Cuts,"Federal Reserve Chairman Alan Greenspan said Friday that the country will face ""abrupt and painful"" choices if Congress does not move quickly to trim the Social Security and Medicare benefits that have been promised to the baby boom generation."
1,Howard in election 'spamming' row,Australia's PM John Howard faces criticism over using unsolicited e-mails for his election campaign.
2,"Belgian Grand Prix, Friday","With rain forecast for Saturday, Friday needed to be a solid, hard-working opening day at Spa; Fernando finished ninth fastest, with Jarno sixteenth."
2,Belgian GP: A race with lots at stake,"For the Renault F1 Team, the objective of the weekend is to strengthen second place in the championship, while Michael Schumacher will be looking to win the title."
1,Paris Hilton to Publish 198-Page Memoir,"NEW YORK - Paris Hilton is trying on a new outfit: a hard cover. The model-reality TV star is publishing a 198-page memoir, ""Confessions of an Heiress: A Tongue-in-Chic Peek Behind the Pose,"" (Fireside)..."
1,Russia Blames Terrorism for Downed Jet,"MOSCOW - One of two Russian airliners that crashed nearly simultaneously was brought down by a terrorist act, officials said Friday, after finding traces of explosives in the plane's wreckage. A Web site connected to Islamic militants claimed the action was connected to Russia's fight against Chechen separatists..."
1,Greenspan Warns on Baby Boomer Benefits,"JACKSON, Wyo. - Federal Reserve Chairman Alan Greenspan said Friday that the country will face ""abrupt and painful"" choices if Congress does not move quickly to trim the Social Security and Medicare benefits that have been promised to the baby boom generation..."
4,UK's famous immigrants go online,The National Archives puts the official records of some of Britain's most famous immigrants on its website.
4,Ashcroft heralds success in Net crime crackdown,"In what was billed as the biggest federal crackdown ever on Internet crime, the Justice Department announced Thursday it arrested or convicted more than 150 people across the country."
4,Intel gives Centrino chip a Wi-Fi boost,The upgrade enables the chip to also connect to less common 802.11a and 802.11i versions of Wi-Fi. SAN FRANCISCO: Intel Corp. said it has upgraded the wireless networking capabilities of its Centrino line 
4,Big shuttle repairs not possible,Space shuttle astronauts will fly next year without the ability to repair in orbit the type of damage that destroyed the Columbia vehicle in February 2003.
2,Fischer paddling for a record ninth gold and 24 years #39; domination,"Australian kayaker Kate Barclay can #39;t recall the first of eight Olympic gold medals won by German rival Birgit Fischer, whom she raced in the K4 500 final on Friday."
2,Deakes to assess his technique,Nathan Deakes #39;s coach says the Olympian #39;s technique will be reassessed following his disqualification from the 50-kilometre walk in Athens.
1,Aziz elected Pak PM amid boycott by Oppn,President Pervez Musharraf #39;s loyalist Shaukat Aziz was elected as Pakistan #39;s Prime Minister in a National Assembly vote boycotted by the opposition in protest of the speaker #39; decision not to permit their jailed candidate Javed Hashmi to take part in the 
3,Greenspan Warns on Baby Boomer Benefits,Federal Reserve Chairman Alan Greenspan said Friday that the country will face  quot;abrupt and painful quot; choices if Congress does not move quickly to trim the Social Security and Medicare benefits that have been promised to the baby boom generation.
3,Update 1: United Steelworkers OK BF Goodrich Pact,"About 3,400 union workers at three BF Goodrich Tire Manufacturing plants in Indiana and Alabama have approved a new contract after working about 15 months without one."
4,Colleges approach Windows service pack warily,"College students returning to school this fall will find that many of their information systems departments - like business operations - are taking a go-slow approach to Microsoft #39;s big anti-hacker upgrade, Windows Service Pack 2."
4,Intel unveils tri-mode Wi-Fi for Centrino,"Intel launched its  #39;Callexico 2 #39; tri-mode Wi-Fi adaptor for notebook PCs yesterday, as anticipated. The part, which will ship as the ProWireless 2915ABG, adds 802."
4,Oracle extends offer for PeopleSoft again,"Oracle yesterday extended its controversial bid for enterprise resource software provider PeopleSoft, while both companies await the final judge #39;s ruling in the Department of Justice (DoJ) anti-competition case."
4,IBM to acquire content mgmt firm Venetica,"IBM aims to gain more gain insight and information in this arena, as many companies have implemented numerous content management systems."
4,Bananas could power Aussie homes,"Australian engineers have created an electricity generator fuelled by decomposing bananas, and hope to build a full size fruit-fired power station."
2,Will Paula be her own worst enemy?,"The biggest challenge facing Paula Radcliffe as she prepares for the 10,000m may be dealing with the pressure she puts on herself."
2,Protest Planned in Athens for Powell #39;s Arrival,The Greek government on Friday urged protestors planning demonstrations against the arrival here of United States Secretary of State Colin Powell not to mar the hitherto 
2,AS Roma coach resigns to be near sick wife,"As Roma #39;s new coach Cesare Prandelli has resigned, just two weeks before the start of league play, citing the need to be near his sick wife, the team announced Friday."
1,"Terrorism blamed for one Russian plane crash, Islamic group claims &lt;b&gt;...&lt;/b&gt;",MOSCOW : Russia said terrorists were behind a passenger jet crash as an Islamic group proclaiming support for rebels in Chechnya claimed responsibility for the downing of that and another plane.
3,Greenspan-Aged Population to Hit Finances (Reuters),"Reuters - Rising pressure on U.S.\finances from an aging population make it vital quickly fix the\social safety net with such steps as raising the age for full\retirement benefits, Federal Reserve Chairman Alan Greenspan\said on Friday."
2,U.S. Furious as Hamm Asked to Give Back Gold Medal," ATHENS (Reuters) - U.S. Olympic chiefs accused world  gymnastics officials of putting ""outrageous and improper  pressure"" on gold medallist Paul Hamm to give his medal to a  South Korean rival."
3,"U.S. Stocks Flat After GDP, Consumer Data", NEW YORK (Reuters) - Stocks were flat on Friday after  reports showed U.S. economic growth in the second quarter  matched economists' forecasts and consumer sentiment picked up  above expectations in late August.
3,Stocks Open Higher After Economic Growth Report,Stock prices opened slightly higher today after the latest reading on U.S. gross domestic product.
3,Crude Oil Rises for First Session in Six on Iraq Supply Concern,"Crude oil futures rose for the first time in six sessions on concern that a cease-fire in Najaf, Iraq, won #39;t eliminate attacks on oil facilities in the Middle East #39;s fifth-biggest oil producer."
3,Eyetech Awaits FDA Panel Vote,Eyetech (EYET:Nasdaq - news - research) did not open for trading Friday because a Food and Drug Administration advisory committee is meeting to review the small New York-based biotech #39;s experimental eye disease drug.
3,NatFoods looks at opportunities in new products,"National Foods is using a strategy of new product releases to reinvigorate a stagnating dairy sector. Picture:Michele Mossop. National Foods, fresh from posting a 14 per cent rise in profit "
4,The man who grew a new jaw on his back,"after doctors rebuilt his jaw by growing another one on his back. Four weeks after the pioneering operation, the man was able to tuck in to a sausage sandwich ."
4,IDC: Server Market Continues Overall Growth,"The worldwide server market continued to expand in the second quarter, analyst firm IDC said in a report Friday that mirrored findings by Gartner Inc."
2,Rooney requests Everton transfer,"The striker is currently at the centre of a bidding war between Manchester United and Newcastle, after scoring four goals for England in Euro 2004."
2,Heartbreak for Deakes,Sloping off: Nathan Deakes walks with one foot off the ground after his disqualification from the men #39;s 50km walk. Photo: AP Picture:MARK BAKER.
2,Phillips leads US winners,"In winning the Olympic title on his first jump Thursday with the fifth-longest in 108-year Olympic history, Phillips took himself and American long jumping out from the lengthy shadow of four-time long jump gold medalist Carl Lewis and world record holder "
2,Sour Grapes as Another US Boxer Bites the Dust,The US boxing team sucked on sour grapes after being left with just one gold medal prospect in the Olympic boxing tournament Friday.
1,Group claims responsibility for air crashes,"A rescuer carries the recorder found in the wreckage of a Russian Tupolev Tu-154, one of two planes to crash after taking off from the same airport 40 minutes apart."
3,Age to strain US finances-Greenspan,"Fed chief says quick fix for social safety net programs vital to avoid more painful steps later. JACKSON HOLE, Wyo. (Reuters) - Rising pressure on US finances from an aging population make it vital to quickly "
2,"Canadians bike, row to medals","Mountain biker Marie-Helene Premont of Chateau-Richer, Que. captured the silver on a tough and sun-baked course in the suburbs of Athens today, finishing behind winner Gunn-Rita Dahle of Norway."
3,Jaguar to Cut Output Amid Slack Demand,"British carmaker Jaguar will cut production by some 15,000 units over the rest of 2004 amid slack demand, a Jaguar spokesman said on Friday."
3,United Steelworkers OK BF Goodrich pact,"About 3,400 union workers at three BF Goodrich Tire Manuafacturing plants in Indiana and Alabama have approved a new contract after working nearly 15 months without one."
3,Thomson Corp. to buy e-learning company KnowledgeNet,"The Thomson Corp. of Stamford, Conn., will acquire KnowledgeNet Inc., a privately held live e-learning company, and merge it with its enterprise learning business, Thomson NETg."
3,BlackRock Gets a Piece of Met,"In the asset management industry, the corporate structures can get confusing -- and the numbers huge. BlackRock (NYSE: BLK), for example, is a large asset management firm with \$314 billion under management."
3,"FDA to Review Eyetech, Pfizer Eye Drug",A US advisory panel on Friday will review data on an experimental drug that is injected into the eye to stop vision loss in elderly patients at risk of going blind.
4,Sportfishing bad for stocks,"Despite a long-held belief that recreational fishing does not have a serious impact on fish stocks, a paper published this week in Science suggests otherwise."
4,Windows update harbors AMD conflict,"A problem in the Service Pack 2 update for Windows XP may keep owners of AMD-based computers from using the long-awaited security package, according to Microsoft."
4,UN: N. Korean Environment in Poor Shape,"SEOUL, South Korea - North Korea #39;s forests are depleted, its rivers and streams are filled with runoff from factories and a reliance on coal energy has created severe urban air pollution, the United Nations said Friday in its first report on the communist "
4,Sun claims Opteron sales outpace Itanium,"SEQUENTIAL server revenue at Sun Microsystems has grown faster than the overall market, the firm claimed today. Citing a Gartner Dataquest report, Sun claimed that in the second calendar quarter of this year "
4,Siemens 65 Series Bug could cause Hearing Damage,"Siemens mobile has warned users about a software-related defect in its 65 product series, the C65, CX65, M65, S65 and SL65 may cause an extremely loud melody when the battery is run down causing your connection to be lost."
2,Hamm #39;s legacy should be for Olympic ideal,"Even though he has fled the perceived hostile atmosphere of Athens and the Olympic village for more friendly terrain in the United States, there is still time for Paul Hamm to do what #39;s right."
2,Rooney demands transfer from Everton,"Wayne Rooney, the Everton striker, has submitted a transfer request to the club, prompting a fight among major Premiership teams to sign the teenager."
2,Routine day for Michael Schumacher,"Ferrari may have ended the opening day of the Belgian Grand Prix with the third and eighth fastest times, but there is no panic at the Italian team as the day was routine setup work ahead of Sunday #39;s 44-lap Grand Prix."
2,African Taekwondo Athlete Hospitalized,"ATHENS, Greece - A taekwondo competitor from the Central African Republic was hospitalized for precautionary tests Friday after being knocked out during a preliminary bout."
1,Court ruling tightens net on Pinochet,FORMER Chilean dictator Augusto Pinochet is a step closer to being tried for atrocities committed under his 1973-1990 regime after a court stripped him of immunity from prosecution.
1,Opposition slams Pakistan PM vote,"ISLAMABAD, Pakistan -- The appointment of a close ally of Pakistani President Pervez Musharraf as the country #39;s new prime minister has been criticized as showing the  quot;rule of oppression."
1,TV: Iraq Group to Free 7 Employees of Kuwait Firm,"Iraqi kidnappers of seven employees of a Kuwaiti company said in a video statement on Thursday they would release the captives once their employer halted operations in Iraq, Al Arabiya television reported."
1,Art for effluent society? Rubbish,LONDON: A bag of rubbish was thrown away at London #39;s Tate gallery after a cleaner assumed it was just that -- a bag of rubbish.
1,London judge seeks explanation after Indian deported despite court order (AFP),AFP - A High Court judge in London demanded an explanation from the Home Office as to how a failed asylum-seeker was deported from Britain despite a court order preventing the move.
3,Survey: Consumers Cautious on U.S. Economy (AP),"AP - Consumers became a bit more optimistic toward the end of the August but still felt more cautious on the U.S. economy than they did a month ago, according to survey by the University of Michigan."
4,Hewlett-Packard's new iPod highlights new product offerings (AFP),AFP - Tech giant Hewlett-Packard unveiled its own branded iPod music player as in introduced a revamped lineup of ditigal consumer products.
1,McCain Joins Bush to Rein In Groups (washingtonpost.com),"washingtonpost.com - President Bush and Sen. John McCain (R-Ariz.) joined forces yesterday to seek legal action to reduce the influence of ""527"" political organizations, but the two remained in disagreement over whether Bush should condemn a television ad by the group Swift Boat Veterans for Truth attacking John F. Kerry's Vietnam service."
4,FBI Helps Probe of Blast at Stem-Cell Lab (Reuters),"Reuters - FBI agents are helping investigate an\explosion at a Boston-area laboratory specializing in stem-cell\research, and a newspaper said on Friday the blast was caused\by a pipe bomb."
3,Treasuries Tick Down on Economic Data, NEW YORK (Reuters) - Treasuries prices ticked lower in thin  trade on Friday as the latest U.S. economic data proved to be  not as poor as bond bulls were betting on.
3,Jaguar confirms cut in production,The Ford-owned carmaker is to cut production at its three UK plants by 11 because of poor sales in the US.
1,U.S. Women Top Russia to Make Hoops Final,"ATHENS, Greece - Sheryl Swoopes made three big plays at the end - two baskets and another on defense - to help the United States squeeze out a 66-62 semifinal victory over Russia on Friday. Now, only one game stands between the U.S..."
1,Russia Blames Terrorism for Downed Jet,"MOSCOW - One of two Russian airliners that crashed nearly simultaneously was brought down by a terrorist act, officials said Friday, after finding traces of explosives in the plane's wreckage. An Islamic militant group claimed responsibility for the attack in a Web statement..."
1,Stocks Climb on Positive GDP Figure News,"NEW YORK - A sluggish gross domestic product reading was nonetheless better than expected, prompting investors to send stocks slightly higher Friday on hopes that the economic slowdown would not be as bad as first thought.    The 2.8 percent GDP growth in the second quarter, a revision from the 3 percent preliminary figure reported in July, is a far cry from the 4.5 percent growth in the first quarter..."
4,Technology Key to RNC's Protective Net,"The Republican National Convention kicks off on Monday in the Big Apple and while politics is the main focus, technology will play an important role in securing the event. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-washingtonpost.com&lt;/B&gt;&lt;/FONT&gt;"
4,Microsoft to show off team-development tools,"Ultimately, the package will compete with collaborative-development tools from IBM's Rational unit."
4,Windows update harbors AMD conflict,Microsoft says SP2 may not work on computers powered by chipmaker's 64-bit processors.
4,"Microsoft wrestles with SP2, looks to the future","With Windows XP Service Pack 2 out the door, Microsoft turns its sights to the next operating system."
4,U.K.'s NHS licenses Sun's Java Desktop System,"LONDON -- The U.K.'s National Health Service (NHS) said this week that it purchased 5,000 licenses for Sun Microsystems Inc.'s Java Desktop System (JDS) as an alternative to Windows, in a move that could potentially open the door for greater use of the open-source software by the health agency."
3,Greenspan urges reforms to keep pension system solvent (AFP),AFP - Federal Reserve Chairman Alan Greenspan called for prompt action to keep the US retirement system solvent in the face of strains from the aging population.
3,Stocks Up in Light Volume Ahead of Convention," NEW YORK (Reuters) - U.S. stocks gained on Friday after  reports showed U.S. economic growth in the second quarter  matched economists' forecasts and consumer sentiment picked up  above expectations in late August, but volume was feather light  ahead of the upcoming Republican convention in New York City."
4,HP unveils cavalcade of consumer products (MacCentral),"MacCentral - Hewlett-Packard Co. is unveiling a broad new line of consumer electronics products and peripherals, including its first plasma and LCD TVs, new inks that purportedly print long-lasting photos, new paper, a clutch of printers and multifunction devices, and a home theater projector with an integrated DVD player."
2,U.S. Furious at Proposal That Hamm Return His Gold, ATHENS (Reuters) - U.S. Olympic chiefs reacted furiously  Friday to a suggestion gold medallist Paul Hamm should give his  medal to a South Korean rival under a plan floated by world  gymnastics officials.
1,Shaukat Aziz elected as Pakistani prime minister despite boycott (AFP),"AFP - Pakistan's parliament rubber-stamped the president's choice of prime minister, Shaukat Aziz, despite an opposition boycott and angry protests."
3,Survey: Consumers Cautious on US Economy,"NEW YORK Aug. 27, 2004 - Consumers became a bit more optimistic toward the end of the August but still felt more cautious on the US economy than they did a month ago, according to survey by the University of Michigan."
3,Conoco Looking at Lukoil,"ConocoPhillips (COP:NYSE - news - research) will seek to buy up to a quarter of Russian oil giant Lukoil, Reuters reported Friday, citing an industry source familiar with the matter."
3,Greenspan Floats Higher Retirement Age,"An aging population will put significant stresses on the budget deficit over the next three decades, a problem that could be solved by raising the retirement age, Federal Reserve Chief Alan Greenspan said in a speech Friday."
4,HP Debuts Its Own IPod,"Hewlett-Packard #39;s online store, HPshopping.com, this week introduced the  quot;Apple IPod from HP, quot; the company #39;s long-awaited version of the IPod."
4,Oracle Extends Offer for PeopleSoft - Again,"The Department of Justice took Oracle to court in May, claiming that its acquisition of PeopleSoft would create a duopoly between it and market leader SAP in the enterprise applications market."
4,"ICANN STILL CAN, SAYS COURT","A US District Court Judge has dismissed the anti-trust and conspiracy claims made by the .com and .net registry, VeriSign, against the Internet Corporation for Assigned Names  amp; Numbers (ICANN)."
4,Novell presses RP to begin shifting to Linux,"Novell Asia has urged the Philippine government to take a closer look at Linux, citing that adopting the open source operating system would be crucial to safeguarding the security and integrity of its computer networks."
4,RealNetworks Promotion Sells 1 Million Songs,"RealNetworks could lose \$2 million from below-cost sales -- but will give its service a huge boost, quot; says Forrester Research analyst Rebecca Jennings."
4,Microsoft to show off team-development tools,Microsoft next month plans to distribute an updated beta version of its Visual Studio 2005 development tool that includes the first fruits of the company #39;s ambitious initiative for team development.
2,"Paul Hamm, In Keeping Medal, Misses Opportunity",The moment when Paul Hamm hit his high bar routine was one of the most electrifying sports moments Ive ever seen. I cant recall seeing something that I immediately felt was so outstanding 
2,NOW SILVER - McFarlane wins third medal for Ja,The Dominican Republic #39;s Felix Sanchez hugs Jamaica #39;s Danny McFarlane (right) after the men #39;s 400 metres hurdles final at the Athens 2004 Olympic Games yesterday.
1,Stealing great art not all it #39;s painted to be,"The works can be almost impossible to sell, they can end up dumped in the strangest places, you can #39;t trust anyone. It #39;s enough to make a thief scream, writes Sarah Lyall."
2,Bryant Trial Begins,"After months of legal wrangling, potential jurors for the Kobe Bryant trial began arriving at the Eagle, Colo. courthouse Friday."
2,O's Lose 10th Straight,"The A's use home runs by Erubiel Durazo and Eric Chavez to finish a four-game sweep of the crumbling Orioles, 9-4, on Thursday."
2,Preston Heads Home,"Preston, Md. ended its run through the Little League World Series with a 3-1 loss to Thousand Oaks, Calif., in a U.S. semifinal game Thursday."
2,Harland surges to bronze,Georgina Harland comes from 14th place on the final run to win a bronze in the women's modern pentathlon.
2,Check Fridays and Mondays for weekly team updates and match &lt;b&gt;...&lt;/b&gt;," quot; I admit it, most of my notes for this game considered of  quot;IY Shannon quot; and  quot;Mr. and Mrs. Dan Boxx. quot; Oh, and looking up the United States all-time record for Olympic finals played in cities called  quot;Athens... quot;. by Dan Loney. There #39;s only one story this week "
2,Buzz on USC keeps forgetting football,The No. 1 Trojans look to change the subject away from eligibility rulings and rape allegations. The preseason buzz out of USC has had little to do with football.
3,Greenspan-Aged Population to Hit Finances," JACKSON HOLE, Wyo. (Reuters) - An aging U.S. population  will strain public finances and hurt the economy without swift  fixes to the social safety net, such as raising the age for  full retirement benefits, Federal Reserve Chairman Alan  Greenspan said on Friday."
2,Olympics Wrap: Another Doping Controversy Surfaces," ATHENS (Reuters) - Olympic chiefs ordered Hungarian hammer  gold medallist Adrian Annus Friday to submit another doping  sample or risk losing his medal, while another of his  compatriots was stripped of a medal for failing a test."
1,African Union Force Seen as Main Hope for Darfur," UNITED NATIONS (Reuters) - Days before a U.N. deadline for  Sudan to disarm and prosecute those responsible for violence in  the country's Darfur region, nations are looking to the African  Union rather than any U.N. sanctions to curb further killing."
3,U.S. Economy Grew at Slower Pace Than Expected,"The economy struggled under an increasing trade deficit and a slowdown in consumer spending, the Commerce Department said today."
2,"Spa, Free Practice 1  2: F1 ducks the shower","With heavy skies weighing over the Ardennes forest, action was the order of the day on track, with Davidson then Raikkonen going fastest. Renault is also optimistic."
3,Group protests naming center for Moreno,A new Catholic migrant outreach center named for former Diocese of Tucson Bishop Manuel D. Moreno is drawing protests from a support group for victims of clergy abuse.
1,Traces of Explosives Found in Wreckage of Russian Jet,An Islamic extremist group claimed its fighters had hijacked the planes to avenge the deaths of Muslims in Chechnya.
3,UPDATE 2-Greenspan-Aging US population to strain finances,"An aging US population will strain public finances and hurt the economy without swift fixes to the social safety net, such as raising the age for "
3,"Ford to Cut Jaguar Car Production by 15,000 Units (Update1)","Ford Motor Co., the world #39;s second- biggest carmaker, plans to cut production of Jaguar cars by 15,000 units this year to trim losses at its European luxury-vehicle unit."
3,"Interbrew, Ambev Complete Combination","BRUSSELS, Belgium Aug. 27, 2004 - Belgium #39;s Interbrew SA and Brazil #39;s Ambev completed their planned \$11.4 billion combination Friday after shareholders of both companies approved the deal that creates the world #39;s largest brewer by volume."
4,Microsoft overhauls Longhorn plans,"just in In order to get the next update of its operating system out on time, Microsoft will delay some planned feature improvements, sources close to the company said Friday."
4,FBI Helps Probe of Blast at US Stem-Cell Lab,"FBI agents are helping investigate an explosion at a Boston-area laboratory specializing in stem-cell research, and a newspaper said on Friday the blast was caused by a pipe bomb."
4,Brief: Siemens warns of ear damage from loud mobile tune,"AUGUST 27, 2004 (IDG NEWS SERVICE) - DUSSELDORF, Germany -- Siemens AG warned yesterday of a software defect in a range of mobile phones that could cause hearing damage."
2,"Lewis a no-show, but enters not guilty plea","Baltimore Ravens running back Jamal Lewis did not appear at his arraignment Friday, but his lawyers entered a not guilty plea on charges in an expanded drug conspiracy indictment."
1,Explosives find confirms terror link,EXPLOSIVES have been found in the wreckage of one of the two Russian airliners that crashed near-simultaneously this week. The confirmation that at least one of the aircraft was brought down by a terrorist 
1,Art museums balance access against security,"By Christopher Andreae  Correspondent of The Christian Science Monitor. Since  quot;The Scream quot; by Norwegian angst-artist Edvard Munch was stolen by armed robbers last Sunday, the media have been asking every art expert in sight, Why does this keep happening?"
1,Gun-toting Rwandans invade Whitsundays,RWANDAN President Paul Kagame has created a diplomatic storm in north Queensland after bringing his own team of armed guards to an international business conference.
4,Microsoft overhauls Longhorn plans,"To get next version of Windows out on time, company to delay some planned features, sources say."
4,Gateway delivers its first BTX motherboard PC,Gateway Inc. released the specifications Friday for a retail desktop PC based on a new motherboard design that should help cool high-end processors and graphics cards.
3,CAO seeking help from CNPC for oil crisis,China Aviation Oil or CAO has appealed to China National Petroleum Corporation or CNPC to prevent the aviation oil supply shortage in the 100 airports it serves.
4,Industry groups propose alternative to copyright bill,"WASHINGTON -- A group of 17 companies and organizations this week offered an alternative to a U.S. Senate bill that would allow artists and entertainment companies to sue firms that market products that ""induce"" copyright violations."
1,Aziz elected Pakistani premier,Former finance minister Shaukat Aziz has been elected as Pakistan #39;s prime minister in a rubber-stamp parliamentary vote boycotted by the entire opposition.
1,"French anti-Jewish violence jumps, reasons unclear","The number of anti-Semitic attacks in France has more than doubled over the past year, with most of them committed for vague reasons rather than ideology, France #39;s interior minister said in an interview published on Friday."
4,News: Japanese banks deploy biometric palm scanners,"Japanese banks are turning to a new biometric identification system, based on the unique nature of the patterns of veins in our palms.\"
4,News: Filipino mobe users scammed over virus scare,Unscrupulous Filipino phone shops are cashing on recent stories about mobile phone viruses to flog worried punters services they don't need.
1,Mercedes A-Class Hits European Target (AP),"AP - DaimlerChrysler AG Friday said it has orders for more than 50,000 of its new Mercedes A-Class models in western Europe, meaning it has already reached the sales target for 2004."
1,Jackson Visits Darfur to Resolve Crisis (AP),"AP - American civil rights activist the Rev. Jesse Jackson visited the conflict-torn region of Darfur on Friday, urging the Sudanese government and African rebels to end the crisis that has killed thousands of villagers and driven more than a million from their homes."
4,Hewlett-Packard Unveils iPod Clone (AP),"AP - Hewlett-Packard Co. unveiled its own version of the iPod portable music player Friday, showing the fruits of a groundbreaking partnership it had previously announced with Apple Computer Inc."
4,Siemens Cites Problem With New Phones (AP),AP - Siemens AG said Friday it anticipates unspecified additional costs from a software problem with new mobile phones that has led retailers to suspend sales.
1,Pakistan Parliament Elects New PM (AP),"AP - Pakistan's parliament elected Shaukat Aziz, the former finance minister and a close ally of President Gen. Pervez Musharraf, as prime minister on Friday. The opposition boycotted the vote."
4,Stolen Egyptian Artifact Returned Home (AP),"AP - An artifact stolen from an Egyptian temple in 1990 and held by Christie's auction house in New York for the last two years arrived in Egypt on Friday, an airport official said."
3,Procter   Gamble CEO Gets \$3.5 Mln Bonus," NEW YORK (Reuters) - Procter   Gamble Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PG.N target=/stocks/quickinfo/fullquote""&gt;PG.N&lt;/A&gt;, the maker  of Tide laundry detergent and Pampers diapers, on Friday said  its top executive earned a base salary of \$1.7 million this  year and received other compensation including a \$3.5 million  bonus based on the company's strong performance."
