3,"Sprint, AT amp;T To Pay \$1.5 Million In Credit Case","WASHINGTON -- Sprint and AT amp;T will be paying a total of \$1.5 million to settle with federal regulators. The government charges the phone giants failed to inform potential customers of their rights under federal credit law, after they were denied service."
3,Nortel hires Accenture to help fix global financial organization &lt;b&gt;...&lt;/b&gt;,TORONTO (CP) - Nortel Networks said Friday it has hired giant consulting firm Accenture to help fix its troubled financial organization.
4,High hopes to salvage Genesis science,Wreckage from the Genesis space capsule yielded good news on Friday when NASA scientists announced the solar payload may still fulfill its scientific promise.
4,Court rules against state Web-blocking law,"SEPTEMBER 10, 2004 (IDG NEWS SERVICE) - A Pennsylvania law requiring Internet service providers to block Web sites deemed by the state #39;s prosecuting attorneys to be child pornography has been overturned by a US federal court, with the judge ruling the law "
4,Dreamless woman remains healthy,"A woman who stopped dreaming after a stroke is helping researchers unravel the mysteries of sleep. The 73-year-old patient was admitted to hospital after a stroke disrupted blood flow to an area at the back of her brain, called the occipital lobe."
4,Cisco to acquire network monitoring provider NetSolve,Cisco Systems Inc. channel partners will be able to offer real-time monitoring of enterprises #39; networks after the company agreed to acquire NetSolve Inc.
4,Microsoft: Payout of Sasser bounty hinges on conviction,"com September 10, 2004, 1:42 PM PT. Most IT Managers won #39;t question the importance of security, but this priority has been sliding between the third and fourth most important focus for companies."
4,Extinction May Have Trickle-Down Effect,WASHINGTON - Conservationists concerned about the extinction of plants and animals may be overlooking the danger to thousands of other species that depend on the threatened ones.
2,"Kuznetsova beats injured Davenport, becomes first Russian woman to &lt;b&gt;...&lt;/b&gt;","Lindsay Davenport hobbled her way out of the US Open, losing a big lead and able to do little but watch Svetlana Kuznetsova win 1-6, 6-2, 6-4 and become the first Russian woman to reach the final at this tournament."
2,Nestor and Knowles win the big one: a doubles title at US Open,"(CP) - Daniel Nestor and Mark Knowles shook off their past record in Grand Slam finals Friday, winning the men #39;s doubles title at the US Open in style."
2,The race for The Chase begins at Richmond,"Richmond, VA (Sports Network) - Ryan Newman earned the pole for Saturday night #39;s Chevy Rock  amp; Roll 400. The No.12 Penske Dodge circled the 0.750-mile Richmond International Raceway short track in 20."
1,The self-employed are not this bad economys saviors. By &lt;b&gt;...&lt;/b&gt;,"Hong Kong voters go to the polls Sunday to elect a new Legislative Council. LegCo, as its known, symbolizes the high degree of autonomy that Hong Kong was promised when it reverted Chinese rule in "
1,Britons die in Zambia plane crash,"Two British tourists are among the six victims of a plane crash in Zambia, the Foreign Office has said. The plane, a South African-registered light aircraft, developed engine problems soon after take-off."
2,Winslow Jr. Ready to Debut With Browns (AP),AP - Kellen Winslow Jr. ended his second NFL holdout Friday.
2,Expos-Marlins to Play Two Games in Chicago (AP),AP - The Montreal Expos and Florida Marlins will play games Monday and Tuesday at the Chicago White Sox's stadium after the Marlins were forced to adjust their schedule for the second time this month because of a hurricane.
1,Little Sympathy for Thai Rebels Over Malaysian Border (Reuters),"Reuters - Deep in a palm oil estate\in Malaysia's north, a cluster of about 20 wooden huts sits\around a brick mosque."
1,Former Alta city councillor gets conditional sentence for fabricating stalker (Canadian Press),"Canadian Press - LETHBRIDGE, Alta. (CP) - The strange tale of an Alberta politician who faked a stalking complaint ended Friday as a sentencing judge heard how her personal demons had led her into drug addiction and a suicide attempt."
3,Stocks Boosted by Oil's Fall; Techs Rally," NEW YORK (Reuters) - U.S. blue chips recovered ground on  Friday as falling oil prices offset a profit warning from  aluminum maker Alcoa Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AA.N target=/stocks/quickinfo/fullquote""&gt;AA.N&lt;/A&gt;, while a tech rally was  fueled by software maker Oracle Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=ORCL.O target=/stocks/quickinfo/fullquote""&gt;ORCL.O&lt;/A&gt;"
2,No Hasty Decisions on Future for Beaten Davenport," NEW YORK (Reuters) - Lindsay Davenport exited the U.S. Open  disappointed but not downhearted after her hopes of a second  title were ended in the semi-finals by Russian Svetlana  Kuznetsova 1-6, 6-2, 6-4 on Friday."
4,Stroke Steals One Woman #39;s Dreams,"Along with the potentially devastating physical damage that a stroke can cause, a little known and rare consequence can be the loss of dreaming."
3,BREAKING NEWS  Federal judge rejects US bid to block Oracle &lt;b&gt;...&lt;/b&gt;,CNET is reporting that US District Judge Vaughn Walker in San Francisco has denied a request by the Antitrust Division of the federal Department of Justice to issue an injunction against Oracle #39;s hostile acquisition of business software maker PeopleSoft 
3,Eisner to step down in 2006,"Sep. 10th, 2004 -- Michael Eisner has seen his shares of ups and downs as the head of the Walt Disney Company. He led the company through some of the greatest increases in profit the company had ever seen."
3,"Expect Chapter 11, pilots told",The leader of the pilots union at troubled US Airways began preparing members Wednesday for a likely Chapter 11 bankruptcy filing.
3,"US Stocks Rise, Led by Technology Companies; Alcoa Slides","US stocks rose as the biggest decline in oil prices in three months allayed concern that fuel costs will curb spending, damping earnings and economic growth."
3,Qwest to pay \$250M in settlement?,Source says local phone company won #39;t deny or admit to charges of financial and disclosure fraud. WASHINGTON (Reuters) - Qwest Communications International Inc.
4,Microsoft: Sasser bounty hinges on conviction,Person who fingered alleged author of virus must cool heels while waiting for cool quarter-million-dollar reward.
4,China-Backed Search Engine Accoona Debuts (Reuters),"Reuters - Accoona Corp., whose investors\include China's state information agency, unveiled its new Web\and business search system on Monday and said revenue would be\drawn from advertising services supplied by Yahoo Inc."
4,Microsoft: Payout of Sasser bounty hinges on conviction,"Sven Jaschan, the alleged author of the Sasser worm and several variants of the Netsky virus, was charged this week by German police, but the informant who led authorities to the suspect will have to wait for a promised \$250,000 reward, Microsoft "
4,Microsoft Microphones,"p2pnet.net News:-  quot;We #39;ve been hush-hush about it, so far. But we understand this is a major market opportunity, quot; Erik Huggers, director of Windows Digital Media division, told Reuters in an interview  quot;on the "
4,Yahoo! Partners With Mark Burnett For New Season Of  #39;The &lt;b&gt;...&lt;/b&gt;,"Yahoo! Inc. announced Thursday that it scored a deal to become the official Web site for the next two seasons of Mark Burnett #39;s hit reality show  quot;The Apprentice, quot; currently airing on NBC."
2,UPDATE 1-England v Zimbabwe to be completed on Saturday,"Opener Vikram Solanki struck a watchful 62 but Zimbabwe #39;s young bowlers had restricted England to 198 for five before play was abandoned for the day in the ICC Champions Trophy clash at Edgbaston, Birmingham on Friday."
2,"Compete against your friends, SI experts and celebrities in this &lt;b&gt;...&lt;/b&gt;","The Tennessee Titans will have a kicker on hand for Saturday #39;s season opener at Miami, and it won #39;t be the NFL #39;s career scoring leader Gary Anderson."
1,Israeli Lions Symbols of Peace at Palestinian Zoo,Shouts of joy from excited schoolboys greeted the arrival of an Israeli convoy on its entry to a Palestinian town where visitors from the Jewish state are usually soldiers searching for militants.
1,US gives up on getting Iran to UN Security Council in September &lt;b&gt;...&lt;/b&gt;,"VIENNA : The United States now realizes that it does not have the majority it needs at the UN nuclear watchdog to bring Iran before the UN Security Council over Tehran #39;s alleged atomic weapons program, a US official told AFP."
4,"Back-to-school sales, politics spur spam to new heights","Spurred by back-to-school sales and politics, spam messages accounted for 82 of all the inbound e-mail processed during August, according to FrontBridge Technologies, an e-mail security firm."
4,"Q A: Sara Lee wrestles with RFID, looks for benefits","Ray Hagedorn, an IT manager at Sara Lee Foods, said in an interview that the company is taking a 'slap and ship' approach to its use of RFID tags while it learns more about the technology and looks for ways the tags can provide business benefits."
4,ISP Telenor cripples zombie PC network,"Working with a local Internet service provider, authorities in Singapore this week shut down a network of around 10,000 robot, or ""zombie,"" computers after technicians stumbled on the illicit network by tracing communications from compromised PCs."
4,Source: Qwest to settle with SEC for \$250M,Qwest has been under investigation by the SEC and the Justice Department over allegations that it inflated revenue by incorrectly booking network-capacity deals to meet revenue expectations.
4,Judge's decision means uncertain future for PeopleSoft,"Although Oracle still faces obstacles in its \$7.7 billion hostile takeover bid, analysts said yesterday's court rejection of the U.S. Department of Justice's attempt to block the deal on antitrust grounds is a blow for PeopleSoft."
4,Q A: Sun's Marissa Peterson on the company's IT services plans,"Marissa Peterson, who heads Sun Microsystems' services division, talked this week about the company's efforts to help its managed services partners broaden their reach."
4,Cisco to acquire network monitoring provider NetSolve,Move will allow Cisco channel partners to monitor their enterprise customers' networks to provide better service and support.
4,Intel seeks role in development of the next Internet,CTO envisions Intel-based servers acting as network nodes to reduce strain of millions of new devices and users.
4,Intel Offers Few Details on Dual-Core Plans,"Chip giant says it will move to new design by next year, but leaves many questions unanswered."
2,Colts Self-Destruct in Game With Patriots (AP),AP - The Indianapolis Colts had an entire offseason to fix their mistakes against New England. They still haven't gotten it right.
2,Gold Medal Alters Life for Carly Patterson (AP),"AP - Carly Patterson has hobnobbed with Jay Leno, David Letterman and Shaquille O'Neal, posed for the cover of the Wheaties box and been the guest of honor at a parade in her hometown."
4,"PayPal to Levy Fines for Gambling, Porn (Reuters)","Reuters - PayPal, the online payments arm\of eBay Inc. , on Friday said it will soon fine people\up to  #36;500 for uses related to gambling, adult content or\services, and buying or selling prescription drugs from\noncertified sellers."
3,Results of Poll on Attitudes Over Economy (AP),"AP - The Associated Press-Ipsos poll on attitudes about the economy is based on telephone interviews with 1,001 randomly selected adults from all states except Alaska and Hawaii. The interviews were conducted Sept. 7-9 by Ipsos-Public Affairs."
4,New Version of Windows Boosts Security (AP),"AP - For years, programmers at Microsoft Corp. and elsewhere have worked to make it easier for devices like cell phones and personal digital assistants to work instantly and easily with computers."
1,South Korea's nuclear research not linked to weapons: US (AFP),"AFP - South Korea's nuclear research is not linked to any manufacture of atomic weapons, the United States said."
4,Bruising Oracle-PeopleSoft battle revived by court ruling (AFP),AFP - A bruising Silicon Valley takeover battle was set for another round after a judge ruled Oracle can pursue its 7.7 billion-dollar hostile takeover bid for rival business software maker PeopleSoft.
2,Southern Cal Wary of Colorado State QB (AP),AP - Southern California tailback LenDale White remembers Justin Holland from high school. The Colorado State quarterback made quite an impression.
3,Treasuries Gains Eroded by Upbeat Fed, CHICAGO (Reuters) - U.S. Treasury prices ended barely  higher on Friday as gains made after a surprise drop in August  producer prices were eroded by upbeat remarks by two regional  Federal Reserve Bank presidents.
3,PeopleSoft fracas could spark software M amp;A,Thursday #39;s pro-Oracle Corp. decision on the US Department of Justice #39;s attempt to block Oracle #39;s proposed takeover of PeopleSoft Inc.
3,"EDS May Cut Up To 20,000 Jobs","The IT services company may lay off as many as 20,000 from its global workforce of 125,000, in an effort to remain competitive with archrival IBM and low-cost offshore service providers."
3,Qwest reportedly reaches agreement with SEC on fraud investigation,"DENVER - Qwest communications agreed to settle a federal fraud investigation Friday, according to a union official. A company spokesman declined to comment."
3,Punch deals a blow to critics of tenanted pubs sector,THE parliamentary inquiry into allegations that the newly-muscled tenanted pub companies are giving a raw deal to their pub tenants has certainly not put off the pubcos from trying to become ever-bigger and more influential.
3,AIM Trimark may fall into Holland #39;s lap,"What is bad for asset manager Amvescap PLC might prove to be very good for a company like CI Fund Management Inc. and its expansionist boss, Bill Holland."
4,Ray of hope for solar mission,NASA scientists said yesterday they had recovered some intact materials from the wreckage of the Genesis space capsule that fell to Earth this week and were hopeful the mission to gather solar atoms could be salvaged.
4, #39;Dream centre #39; of the brain found,"Scientists believe they have located the part of the brain where people #39;s dreams are created. A team from the University Hospital of Zurich, Switzerland, made the discovery after treating a woman who stopped dreaming after she had a stroke."
4,US Judge Rejects Law to Block Child Porn on Web,"A Pennsylvania law allowing the state to force Internet service providers to block access to child pornography sites is unconstitutional, a federal judge ruled on Friday."
4,"Sun adds UltraSparc IV to 4-way, 8-way servers",Sun Microsystems Inc. is preparing to launch two systems that will bring its UltraSparc IV processor into the low end of the company #39;s server product line.
4,Cisco steps up to network monitoring plate,Cisco Systems decision to acquire NetSolve means that its channel partners will be able to offer real-time monitoring of networks.
4,VeriSign Speeds Up DNS Updates,VeriSign on Thursday announced it would update the domain name servers for the .com and .net domains every few seconds rather than just twice a day to speed up Web site launches and limit disruption when changing hosting services.
4,"Transmeta Ships Efficeon, Lowers Revenue Outlook","Transmeta Corp. has begun limited shipments of the next generation of its Efficeon processor, which is being built on the 90-nanometer manufacturing process."
4,Photo Release: Dying Star Creates Fantasy-Like Sculpture of Gas &lt;b&gt;...&lt;/b&gt;,"GARCHING, Germany, Sept. 9 (AScribe Newswire) -- A new study of a large number of planetary nebulae has revealed that rings, such as those seen here around the Cat #39;s Eye Nebula, are much more common that thought "
4,The Real End,RealNetworks has ended its three-week  quot;Freedom of Choice quot; online music promotion. According to the Seattle-based company over 3 million songs were purchased during the sale.
4,The perennial underdog is challenging Intel with a new class of &lt;b&gt;...&lt;/b&gt;,"For 35 years, Advanced Micro Devices Inc. (AMD ) stood in the shadow of archrival Intel Corp. (INTC ) AMD churned out lower-priced clones of the tech leader #39;s chips and occasionally enjoyed a hit that helped boost its meager profits."
4,Darwin #39;s expulsion sparks protests,BELGRADE - Serbia #39;s Education Minister was ridiculed in cartoons and pelted with resignation demands on Thursday for ejecting Darwin from school classrooms in favour of Old Testament  #39;creationism #39;.
4,GAO Report Finds FBI Plans Still Lacking,"The bureau #39;s three-year, \$1 billion IT-modernization plan said to need a big-picture view. By Eric Chabrow. Despite some improvements, the FBI still lacks a coordinated plan to modernize its IT systems, increasing "
2,Weir on top at home; Singh one back,"Oakville, ON (Sports Network) - Canada #39;s own Mike Weir fired a six-under 65 on Friday to take the lead during round two of the Canadian Open."
2,Key Moments in Patriots 27-24 victory,"The New England Patriots played the Indianapolis Colts in the first NFL regular season game of the year. The Patriots were able to hold off a late Colts rally and preserve their victory 27 to 24, sending the Colts record in Foxboro to 0-6."
2,Cubs spank Marlins 11-2 to split twinbill,"Eleven months after winning two straight at Wrigley Field to take the NL pennant, the Florida Marlins returned Friday and split a doubleheader with Chicago."
2,NHL shuns union #39;s latest offer,CBC SPORTS ONLINE - An NHL lockout appears almost unavoidable after the league swiftly rejected the NHL Players #39; Association #39;s latest offer on Thursday.
2,Williams to box Klitschko for world title,Britain #39;s Danny Williams is to challenge Vitali Klitschko for his World Boxing Council heavyweight title in the United States in December.
1,Iran  a nightmare scenario for the West,"a hostile Muslim state develops nuclear weapons, throwing the Middle East and the world into turmoil. American officials warn that fear could soon turn into reality with Iran."
1,Pakistani journalists selling national interest: Sultan,"PESHAWAR: Pakistan Army spokesman Major General Shaukat Sultan on Friday accused Pakistani journalists of selling the national interest in return for a few hundred dollars, while "
1,Suspect in Thai murders contacts police,The Thai police sergeant wanted in connection with the murder of two British travellers was yesterday reported to have contacted his superiors and offered to give himself up.
1,"Pakistan cannot sideline Kashmir, says Kasuri",ISLAMABAD: Foreign Minister Khurshid Mehmood Kasuri on Friday vowed that Pakistan would never neglect or sideline the Kashmir issue and that it would be resolved according to the wishes of Kashmiris.
4,To surf or not to surf,SOME of the earliest copies of Shakespeares plays are set to be put on the internet. The British Library is putting 93 high-resolution digitised copies of 21 of Shakespeare #39;s plays online.
2,Raikkonen is not running scared,"As Formula One inches towards a conclusion in its drive for radical change, Kimi Raikkonen offered further evidence that the effort might be in vain."
2,Russian Women Win Both Semis at U.S. Open (AP),"AP - Fighting back from a disastrous start and winning the 49-stroke point of the tournament along the way, Jennifer Capriati served for the match against Elena Dementieva in their U.S. Open semifinal Friday."
1,Troops Patrol Streets in Hurricane-Ravaged Grenada (Reuters),Reuters - Troops secured\buildings against looters and authorities imposed a\dusk-to-dawn curfew as the tiny Caribbean island of Grenada\struggled to recover on Friday from Hurricane Ivan's\devastating strike.
2,Texas Talks a Better Game Than Cal Plays,"If Kevin Weiberg, the Big 12 Conference commissioner and Bowl Championship Series coordinator, had a dollar for every time he said,  quot;We #39;re going to have to go back and take a look at that "
4,U.S. Judge Rejects Law to Block Child Porn on Web (Reuters),"Reuters - A Pennsylvania law allowing the\state to force Internet service providers to block access to\child pornography sites is unconstitutional, a federal judge\ruled on Friday."
2,NBA Grizzlies match Cavs' offer for Georgian center (AFP),AFP - Georgian giant Jake Tsakalidis will not be joining rookie star LeBron James in Cleveland after the Memphis Grizzlies matched the Cavaliers' National Basketball Association offer sheet.
2,Julio Appeals Suspension for Near Beaning (AP),AP - Orioles pitcher Jorge Julio received a four-game suspension from Major League Baseball on Friday for throwing a pitch that nearly hit Minnesota's Augie Ojeda in the head.
2,"Canucks Re-Sign Sedin Twins, Auld (AP)",AP - The Vancouver Canucks re-signed twins Daniel and Henrik Sedin and goaltender Alex Auld on Friday.
1,Ivan Lashes Jamaica; Death Toll Hits 37 (AP),"AP - Waves two-stories high crashed on Jamaica's eastern shore Friday, flooding homes and washing away roads as Hurricane Ivan's ferocious winds and pounding rains began to lash the island and threatened a direct hit on its densely populated capital. The death toll elsewhere in the Caribbean rose to 37."
4,"Despite Win, More Hurdles for Oracle (Reuters)","Reuters - Oracle Corp.  can\celebrate a ruling by a U.S. judge that it can take over\archrival PeopleSoft Inc. , but analysts say the\world's second biggest software maker has a battery of other\barriers to overcome before a deal is clinched."
1,UN mulls resolution pressing Sudan on Darfur (AFP),AFP - UN Security Council nations met to look for common ground on a disputed US draft resolution pressing Sudan to rein in Arab militias behind the bloodshed in Darfur.
4,Oracle Big Win Reopens Door For A Big Deal (Investor's Business Daily),Investor's Business Daily - A long-awaited ruling Thursday by U.S. District Judge Vaughn Walker has cleared the way for Oracle   to proceed with its  #36;7.7 billion hostile bid to buy rival PeopleSoft  .
1,AP Poll: Bush Holds Slight Lead on Kerry (AP),"AP - President Bush opens the fall campaign with a slight lead over Democratic Sen. John Kerry, an Associated Press poll shows, as voters express growing confidence in the direction of the country and the performance of the incumbent."
1,CBS Defends Report on Bush Guard Memos (AP),"AP - CBS News mounted an aggressive defense Friday of its report about President Bush's service in the Air National Guard, with anchor Dan Rather saying broadcast memos questioned by forensic experts came from ""what we consider to be solid sources."""
2,Vaughan confident England can shine in South Africa,England captain Michael Vaughan said on Monday that he expected an evenly matched series against South Africa but suggested his bowlers could hold the key.
2,Capriati Loses to Dementieva in U.S. Open Semifinal," NEW YORK (Reuters) - Elena Dementieva broke the heart of  Jennifer Capriati when her spine-tingling 6-0, 2-6, 7-6 victory  over the American on Friday set up an all-Russian U.S. Open  final against Svetlana Kuznetsova."
4,Spain Says Last Oil Sucked Out of Prestige Tanker (Reuters),"Reuters - The last few tons of sticky toxic fuel\oil have been sucked out of the wreck of the Prestige tanker,\Spain said on Friday, almost two years after the ship went down\in the country's worst environmental disaster."
2,Kuznetsova Stuns Davenport to Reach U.S. Open Final," NEW YORK (Reuters) - Russian Svetlana Kuznetsova stunned an  injury-hit Lindsay Davenport 1-6, 6-2, 6-4 at the U.S. Open on  Friday to reach her first grand slam final and end the  American's hopes of regaining the world number one ranking."
1,Former Washington Sen. Brock Adams Dies (AP),"AP - Brock Adams, who served as transportation secretary under President Carter and represented Washington state in the Senate for one term, died Friday. He was 77."
3,Cleveland Fed Chief: Higher Rates Needed," SANTA ANA PUEBLO, N.M (Reuters) - U.S. interest rates  should rise to forestall future price pressures, Cleveland Fed  President Sandra Pianalto said on Friday, while conceding that  inflation did not pose a major threat now."
2,Viduka Goals Help Middlesbrough Beat Man. City 3-2 (Update1),Mark Viduka scored twice to end his run of 12 matches without a goal and help Middlesbrough beat Manchester City 3-2 in English soccer #39;s Premiership.
3,Latest economy data show growth slowing,"Japan #39;s economy grew 0.3 percent in real terms in the April-June period from the previous quarter, the government said Friday, marking a surprise downward revision from the initially reported expansion of 0.4 percent."
3,FDA Panel Rejects AstraZeneca Drug," BETHESDA, Md. (Reuters) - A U.S. panel of medical experts  recommended on Friday that U.S. regulators reject AstraZeneca's  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AZN.L target=/stocks/quickinfo/fullquote""&gt;AZN.L&lt;/A&gt; &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AZN.N target=/stocks/quickinfo/fullquote""&gt;AZN.N&lt;/A&gt; application to sell its anti-clotting drug  Exanta."
4,Cisco  #39;Buys #39; Into Managed Services,Cisco Systems stepped up its commitment to helping partners deliver services with last week #39;s acquisition of publicly traded managed service provider NetSolve in a deal valued at nearly \$200 million.
4,"Extinct plants, animals threaten loss of thousands more","EDMONTON - An extra 6,000 species of butterflies and other small creatures will be wiped out if their endangered plant and animal hosts go extinct, scientists say."
2,Williams to Challenge Klitschko for World Title, LONDON (Reuters) - Britain's Danny Williams is to challenge  Vitali Klitschko for his World Boxing Council heavyweight title  in the United States in December.
1,Troops Patrol Streets in Hurricane-Ravaged Grenada," PORT OF SPAIN, Trinidad (Reuters) - Troops secured  buildings against looters and authorities imposed a  dusk-to-dawn curfew as the tiny Caribbean island of Grenada  struggled to recover on Friday from Hurricane Ivan's  devastating strike."
1,Three Lebanese employees of food company shot dead in a Baghdad &lt;b&gt;...&lt;/b&gt;,Three Lebanese nationals who worked for a food company in Baghdad were shot dead in one of the victim #39;s homes on Friday and a fourth person 
2,All-Russian Women's Final at U.S. Open Is Set,"Elena Dementieva somehow outlasted Jennifer Capriati 6-0, 2-6, 7-6 (5) to set up all-Russian women's final at the U.S. Open."
2,Furcal's Arrest Disappoints Braves,"Braves shortstop Rafael Furcal was arrested on drunken driving charges Friday, his second D.U.I. arrest in four years."
1,Hurricane's fringes lash Jamaica,Heavy rains and high winds  pound Jamaica as Hurricane Ivan roars towards the Caribbean island.
4,Bank signs 500m deal for IBM net telephones,Banking group Lloyds TSB yesterday awarded IBM a 500m contract to supply internet telephony and data services in one of the biggest such deals seen in Europe.
1,Tennis: Dementieva triumphs,Elena Dementieva beats Jennifer Capriati in a third-set tie-break to set up an all-Russian US Open final .
2,Former Seahawks Star Arrested (AP),"AP - Former Seattle Seahawks running back Chris Warren has been arrested in Virginia on a federal warrant, accused of failing to pay  #36;137,147 in child support for his two daughters in Washington state."
1,"Violence Will Intensify in Iraq as Elections Near, Rumsfeld Says",But the defense secretary said that the U.S. was determined to insure that voting takes place as planned.
4,California boy wins national science competition,A 17-year-old California boy won a premier high school science competition Monday for inventing a device that converts ocean wave energy into electricity.
1,Cubs Spank Marlins 11-2 to Split Twinbill,"CHICAGO - Eleven months after winning two straight at Wrigley Field to take the NL pennant, the Florida Marlins returned Friday and split a doubleheader with Chicago. Moises Alou and Aramis Ramirez hit back-to-back homers, and the struggling Cubs routed the Florida Marlins 11-2 Friday to gain the split..."
1,Estimated 18.6M Watch 'Joey' Debut on NBC,"NEW YORK - Based on its series premiere, Joey Tribbiani is missing a few viewers along with his ""Friends."" An estimated 18.6 million people watched the first episode of ""Joey"" Thursday, the spinoff of ""Friends"" that NBC was counting on to keep its Thursday night lineup strong, according to Nielsen Media Research.    That's lower than any original episode of Matt LeBlanc's old series drew last season, including the 24.5 million people who saw the season debut..."
2,Julio Files Appeal,Orioles pitcher Jorge Julio receives a four-game suspension from Major League Baseball on Friday for throwing a pitch that nearly hit Minnesota's Augie Ojeda in the head.
1,Dementieva Outlasts Capriati at U.S. Open,"NEW YORK - Elena Dementieva kept floating her funny serves, slow and spinning Frisbees more suited for table tennis than the hard courts at Flushing Meadows. And at the end, that was barely enough..."
2,Braves' Furcal Arrested,"Braves shortstop Rafael Furcal is arrested on drunken driving charges Friday, his second DUI arrest in four years."
1,Ivan Begins Lashing Jamaica; Toll Hits 33,"KINGSTON, Jamaica - Waves two-stories high crashed on Jamaica's eastern shore Friday, flooding homes and washing away roads as Hurricane Ivan's ferocious winds and pounding rains began to lash the island and threatened a direct hit on its densely populated capital. The death toll elsewhere in the Caribbean rose to 33..."
3,Recognizing the best,"The world is awash in awards (say that three times fast, I dare you). Companies, media outlets, professional associations, even internal departments  everyones got a little slice of recognition to parcel out. With this wanton proliferation of prizes, many awards start to feel like marketing-driven publicity stunts with little beef behind them."
4,Is This Speck of Light an Exoplanet?,"Is this newly discovered feeble point of light the long-sought bona-fide image of an exoplanet? A research paper by an international team of astronomers provides sound arguments in favor, but the definitive answer is now awaiting further observations."
4,Clinton Spurs Men to Get Hearts Checked,"By MARILYNN MARCHIONE     (AP) -- Hospitals around the country are seeing an epidemic of ""Clinton syndrome"" as worried, middle-aged men take the former president's heart problems to heart and rush to get their own tickers checked.    Some, like Gary Haden, are scared enough to pay \$400 out of their own pockets for a heart scan at a private center that will get them in the same day they call..."
4,"Health Highlights: Sept. 10, 2004","Here are some of the latest health and medical news developments, compiled by editors of HealthDay:    -----      Nightclub Lasers Can Harm Eyes      Nightclub lasers may be a vision hazard, according to the United Kingdom's National Radiological Protection Board (NRPB).      The board said that laser beams are strong enough to cause serious injuries, but often come with inadequate safety information and are used by people with no laser safety experience, BBC News Online reported..."
4,Briefly: Groups push on for TV on cell phones,"roundup Plus: Shopping.com holders cut IPO shares...Transmeta starts new chip, warns on earnings...Keynote to buy researcher Vividence."
