2,Goldberg: Seahawks Go From Top to Bottom (AP),"AP - Three weeks ago, the Seattle Seahawks were considered in a class with New England and Philadelphia at the top of the NFL. Then 11 disastrous minutes against the Rams sent them into a free fall that hit bottom with a loss to the Cardinals."
1,US Supreme Court chief justice hospitalized for cancer (AFP),"AFP - US Supreme Court chief justice William Rehnquist has been admitted to a military hospital for cancer treatment, adding a late twist to the presidential election battle."
3,Industry news drives AK Steel stock,Stock in AK Steel Corp. and other publicly traded US steel companies posted large gains Monday on news of a three-way merger that #39;ll create the world #39;s largest steelmaker.
3,Cingular Reaches Agreement with Justice on AT amp;T Wireless Deal,"Cingular Wireless LLC, the joint venture between SBC Communications Inc. and BellSouth Corp., has reached an agreement with the US Department of Justice that will allow the companys proposed acquisition of AT amp;T Wireless to proceed on schedule."
3,"EDS Postpones Results, Backs Profit View","Electronic Data Systems Corp. , the world #39;s second-largest technology services provider, on Monday said it has postponed its earnings announcement until Nov. 3 to evaluate a possible assets impairment of its problematic Navy contract."
3,"United Online Reports Strong Profts, Acquires Classmates Online","United Online Inc. on Monday reported a 42 percent jump in profits and a 25 percent increase in revenues in the third quarter, but lowered its forecast for the number of paid subscribers it expects by the end of the year."
3,Intel Invests in New Wireless Venture,"Hoping to accelerate the deployment of a new wireless technology, Intel Corp. announced Monday it #39;s invested in a venture started by billionaire Craig McCaw to deliver high-speed Internet service over the airwaves."
3,Teck-Cominco reaps metals bonanza,"VANCOUVER - Soaring metals prices powered Teck-Cominco to a record third-quarter profit, the company said Monday. Teck said it made \$120 million in the quarter (62 cents a share), almost eight times larger "
4,Nokia Debuts Preminet Service,"In an effort to make it easier to sell, distribute and buy cell-phone applications, Nokia (Quote, Chart) has announced the launch of Preminet, a service to distribute certified Java- and Symbian-based mobile software."
4,PalmOne Launches  #39;Smarter #39; Treo 650,"While PalmOne has added an MP3 player and Bluetooth (define) support, the goal with this release was to improve upon a good thing, said Greg Shirai, director of product marketing for the Milpitas, Calif."
4,NASA Spacecraft to Pass Close to Saturn #39;s Moon,"The NASA spacecraft Cassini, which is carrying a European Space Agency probe, cut off communications with controllers on Monday as it prepared to peer beneath a veil of smog shrouding Saturn #39;s moon, Titan."
4,"Yahoo, Adobe team on Net services","com October 25, 2004, 1:49 PM PT. This priority retains its ranking at number five as more and more companies deploy Web Services to share business logic, data and processes with each other and with clients."
4,Robots Compete for Your Interest,"Robonexus Expo, which wrapped up over the weekend in Santa Clara, California, offered the requisite look at commercial robotics, robot parts and accessories, small-market redistributors, and research and experimental robots, but the overall theme and most "
2,Jets #39; solid showing bodes well for their future,"So the Jets lost a tough game at New England, 13-7. That #39;s no reason to believe they won #39;t be a factor in the AFC East race -- and perhaps beyond."
2,New England Scores Early and Often (AP),AP - The New England Patriots are unbeaten because of a simple approach  #151; score a lot early and keep the other team from scoring late.
1,Palestinian Blamed for Twin Sinai Attacks,"Pictures distributed by Egyptian interior ministery Monday Oct 15 2004 showing from left to right, Palestinian refugee born Ayad Said Saleh, Egyptian Sinai Bedouins Suleiman Ahmed Saleh Flayfil , his brother Mohamed Ahmed Saleh Flayfil and Hammad Gaman "
3,Marsh   McLennan CEO Greenberg Resigns," NEW YORK (Reuters) - Marsh   McLennan Cos. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MMC.N target=/stocks/quickinfo/fullquote""&gt;MMC.N&lt;/A&gt; said on  Monday Chairman and Chief Executive Jeffrey Greenberg resigned,  11 days after New York's attorney general accused the world's  biggest insurance broker of rigging insurance prices."
3,Cingular reaches deal with DOJ on AT amp;T Wireless takeover,"OCTOBER 25, 2004 (IDG NEWS SERVICE) - Cingular Wireless LLC will divest itself of wireless customers and other assets in 13 US markets as a requirement for its \$41 billion acquisition of AT amp;T Wireless Services Inc."
3,arnings dip at Archipelago,"NEW YORK Chicago-based stock-exchange operator Archipelago Holdings Incorporated says earnings per share fell, though revenue rose slightly."
3,Delta gets up to \$600 million in new financing,Delta Air Lines Inc. has obtained up to \$600 million in new financing and has agreed to conditions that require it to get court approval to repay the money even if it files for bankruptcy.
3,Crude oil worries hit US stocks,"Volatile crude oil prices kept stocks under pressure today, leaving the major US indexes with a slight loss. Questions over economic growth and the upcoming election weakened the US dollar and contributed to investors uncertainty."
4,IBM offers companies monthly security report,"OCTOBER 25, 2004 (IDG NEWS SERVICE) - IBM today introduced a security service that offers a concise, monthly global-network threat report designed to help organizations assess security needs and vulnerabilities from a business perspective."
4,The return of  #39;Grand Theft Auto #39;,"NEW YORK (CNN/Money) - Since the PlayStation 2 hit store shelves in 2001, no game has sold more copies than  quot;Grand Theft Auto: San Andreas quot; or  quot;Grand Theft Auto 3 quot;."
4,Peeping Tom filter lets phones see through bikinis,"A third party developer in Tokyo, Yamada Denshi, has developed an add-on to Vodafone handsets, intended to be used as a night filter to allow Big Red #39;s customers to take pictures with their phones in the dark."
4,Shatner Wants to Boldly Go on Space Flight,"Actor William Shatner is shown in this undated publicity photo. (AP Photo/www.williamshatner.com). LONDON Oct 22, 2004 -  quot;Star Trek quot; star William Shatner and former Red Hot Chili Peppers guitarist Dave Navarro "
2,BOVINA IN A RUSH TO BEAT KOSTANIC,Ninth seed Elena Bovina of Russia made the most of not having to face one of her compatriots by recording a straight-sets victory on the opening day of the Generali Ladies Linz tennis tournament.
1,NEW John Edwards speaks in Toledo,"Speaking to about 2,500 supporters today at the SeaGate convention center in Toledo, John Edwards said President Bushs administration is reckless and irresponsible for failing to secure a huge weapons site in Iraq."
1,Karzai All but Certain of Afghan Election Majority,"KABUL, Afghanistan -- Interim leader Hamid Karzai has clinched a majority of the votes in Afghanistan #39;s first presidential election under near-complete results Monday, leaving him all but certain of becoming this war-wrecked nation #39;s first democratically "
1,UN forces and Haitian police clear barricaded quarter,"25 October 2004 - United Nations peacekeeping forces, together with Haitian National Police, have cleared the streets of Bel Air, a poor area of the Caribbean country #39;s capital, Port-au-Prince, which has been in upheaval over the past three weeks, a UN "
4,"Intel, wireless pioneer McCaw team up on WiMax",The chipmaker and Craig McCaw's latest company partner on WiMax--a significant move for the emerging industry.
2,Falcons Must Regroup After Loss to Chiefs (AP),"AP - On the day one of the worst defeats in Atlanta Falcons history, Jim Mora used jokes and compassion as medicine for his players' wounded psyches. Mora's assistant coaches were meeting with the players to review Sunday's 56-10 loss to the Kansas City Chiefs at the same time Mora met with reporters."
3,One Down at Marsh Mac,"In a move that was anticipated for several days, Jeffrey W. Greenberg, chief executive and chairman and Marsh  amp; McLennan (MMC ), resigned on Oct. 25."
3,Justice OKs Cingular-AT amp;T Wireless deal,million for new Cingular and 40.4 million for Verizon Wireless. ADDS new final graf with stock prices. By CURT ANDERSON. WASHINGTON-- Justice Department antitrust regulators cleared the way Monday for Cingular 
3,EDS Delays Third-Quarter Results,Electronic Data Systems Corp. delayed releasing its third-quarter financial results from Monday until Nov. 3 to let auditors finish evaluating a money-losing contract to provide computer services to the Navy.
3,Plum Creek 3Q Profit Rises 71 Percent,"Plum Creek Timber Co. on Monday posted a 71 percent surge in third-quarter profit, helped by higher prices for lumber products during the quarter."
3,Kellogg raises earnings forecast for year after third-quarter &lt;b&gt;...&lt;/b&gt;,"Kellogg Co. says it expects low single-digit growth and somewhat lower margins during the fourth quarter, but the cereal and snack maker still has increased its overall earnings "
4,Home computer land security,A new study from the National Cyber Security Alliance (NCSA) and America Online (AOL) paints a dire picture of the state of security in the land of the home PC.
2,Curse of the Bambino? Boston doesn #39;t know from jinxes,"Curse of the Bambino? Please. As jinxed ballclubs go, your Red Sox can #39;t even crack the top two. OK, so your heroes haven #39;t won the World Series since Harry Frazee sold Babe Ruth to the Yankees."
2,Skater baffled by fall,WORLD champion pairs skater Tatiana Totmianina said today she still doesn #39;t know what caused her to fall during a weekend program.
2,Packers #39; secondary banged up,"Green Bay, WI (Sports Network) - The Green Bay Packers could be without two starters in their defensive backfield for this weekend #39;s game at Washington."
2,Police conduct internal probe into student death,"The family of a college student killed by a police officer outside Fenway Park will await the results of an internal police investigation before deciding whether to sue the department, the family #39;s lawyer said Monday."
1,Manmohan Singh greets Than Shwe at Rashtrapati Bhavan on Monday. &lt;b&gt;...&lt;/b&gt;,"New Delhi, Oct. 25: Visiting Myanmar military ruler Senior General Than Shwe today told his hosts his country will not allow its soil to be used by Northeast insurgents against Indian interests."
2,Ravens' Ogden Likely to Be Sidelined,Left tackle Jonathan Ogden probably will miss the Baltimore Ravens' game against the unbeaten Philadelphia Eagles on Sunday with a pulled left hamstring.
1,Crown hasn't proven case against accused Air India bomber:lawyer (Canadian Press),"Canadian Press - VANCOUVER (CP) - The Crown's case against accused Air India bomber Ajaib Singh Bagri lacks any hard and trustworthy evidence, one of his lawyers argued Monday."
1,Probe Clears Ashcroft in Lobby Case (AP),"AP - Attorney General John Ashcroft did not violate anti-lobbying laws when he gave a series of speeches last year promoting the anti-terror Patriot Act, Justice Department internal investigators have concluded."
4,"John Deere, IRobot Team Up to Make Robot (AP)","AP - In a trailblazing pairing of robotics and tractor companies, iRobot and John Deere announced plans Monday to build a 9-foot-long semi-autonomous battlefield vehicle."
1,"Arafat Has Diagnostic Procedure, No Major Ailment Found"," RAMALLAH, West Bank (Reuters) - Yasser Arafat underwent a  minor diagnostic procedure on Monday and doctors found no major  ailment after a week of concerns over the Palestinian  president's health, officials said."
1,Severe test of Japan's readiness,"After a major earthquake and 10 typhoons, there's more concern that the system can't handle such disasters."
1,Activists struggle to cool Kosovo's ethnic heat,"Hard-line Serbs led a boycott of this weekend's election, undercutting efforts to forge a multiethnic society."
1,N. Korea refugees get US nod,The US has earmarked \$24 million annually to support human rights groups in North Korea.
3,European Union Removes Sanctions on American Products,The European Union said it was removing \$4 billion in trade sanctions on American products after the U.S. repealed what Europeans considered an illegal export tax break.
2,McNair Day to Day With Bruised Sternum (AP),"AP - Steve McNair is hurting, frustrated and just wants to finally get healthy. For now, the Tennessee Titans will only say he's day to day."
1,Clinton Hails Kerry in Surgery Comeback (AP),"AP - It was vintage Bill Clinton, a lip-biting, thumb-wagging, center-of-attention performance. Seven weeks after quadruple bypass heart surgery, looking pale and unusually thin, the former president came back to give John Kerry a sendoff for the final week of the campaign  #151; promoting his own presidency as well  #151; and bluntly framed the campaign between Kerry and President Bush."
4,Grokster Officals Settle Separate Copyright Case," WASHINGTON (Reuters) - Officials with the Grokster  file-trading network have agreed to pay \$500,000 to settle  charges they operated a separate music download service without  permission, a recording-industry trade group said on Monday."
3,Update 2: Delta Receives Up to \$600M in Financing,A unit of American Express Co. agreed Monday to provide Delta Air Lines Inc. with up to \$600 million in financing - if the cash-strapped airline persuades its reluctant pilots to accept \$1 billion in concessions.
2,Agassi to begin chase for Masters Cup place,"STOCKHOLM (AFP) - Andre Agassi was set to intensify his chase for a place in next month #39;s eight-man Masters Cup, with a Tuesday morning arrival in Sweden to compete as top seed at the 632,750-euro Stockholm Open."
2,Johansson Edges Malisse at Stockholm Open,"STOCKHOLM, Sweden Oct 25, 2004 - Former Australian Open champion Thomas Johansson came back from an early deficit to edge Xavier Malisse of Belgium 7-6 (4), 7-6 (1) Monday to reach the second round of the Stockholm Open."
2,Packers #39; Quarterback Favre Has Sore Hand,"GREEN BAY, Wis. - Brett Favre sprained his right hand in leading Green Bay to its 41-20 victory over Dallas and the hand progressively got worse Sunday."
1,Sharon #39;s Plan,Israeli Prime Minister Ariel Sharon is pushing forward his unilateral  quot;disengagement quot; plan which calls for the withdrawal of Israeli forces and the dismantling of settlements in the Gaza strip and parts of the West Bank.
1,Israel to Let Arafat Travel for Medical Treatment,"Yasir Arafat, who has been confined to his battered compound in the West Bank for nearly two and a half years, has permission to visit a nearby hospital in Ramallah for medical "
1,Yangon assures turning off NE terror tap,"NEW DELHI, OCTOBER 25: Stopping short of a commitment on joint operations to weed out North-East insurgent camps from its territory, Myanmar today indicated it was more in favour of a co-ordinated approach through which specific information "
1,The idea of Pakistan,I was present at the Pakistan National Assembly session in Islamabad when the bill authorising President Pervez Musharraf to retain his uniform was introduced in the House.
4,Sun Delivers NetBeans 4.1 Access Release,"Sun Microsystems on Monday gave its NetBeans IDE 4.1 developers a rolling start toward working with the 4.1 version of the product, shipping an early access release that features support for Enterprise Edition 1.4 with EJB and Web services."
1,"Air India trial witness derided as ""scoundrel"" (Reuters)","Reuters - An FBI informant who testified that a Sikh separatist admitted to the bombing of Air India Flight 182 is a ""scoundrel"" motivated by greed. a defense attorney told a Canadian court on Monday."
1,Iraq Chaos Raises Last-Minute Issues (AP),"AP - An ""October surprise"" is part of the political folklore of presidential campaigns, and just eight days before the election, the unexpected is indeed happening."
3,Industry merger drives steel stocks,Stock in Pittsburgh-based US Steel Corp. and other publicly traded domestic steel companies posted large gains Monday on news of a three-way merger that will create the world #39;s largest steelmaker.
3,"Oil prices hit record, then slide as Norway intervenes in strike",NEW YORK : World oil prices raced to new record highs and then skidded as the Norwegian government announced it would intervene to end industrial strife in the huge oil sector.
2,Bovina Advances at Generali Ladies Open (AP),"AP - Ninth-seeded Elena Bovina beat Jelena Kostanic 6-4, 6-2 Monday to reach the Generali Ladies Open's second round."
4,Adobe and Yahoo Ally on Web Services,"Adobe and Yahoo share a common vision of the ways they can provide services that enable consumers to leverage the Internet, says Shantanu Narayen, executive vice president of worldwide products at Adobe."
2,Montoya will improve at McLaren - Dennis,"Brazilian Grand Prix winner Juan Pablo Montoya will be a better driver at McLaren than he was at Williams, according to team boss Ron Dennis."
2,Alstott out four weeks with sprained knee,The Tampa Bay fullback felt his right knee pop when he was tackled for a 4-yard loss during the second half of a 19-7 victory over Chicago and will be sidelined at least a month with a sprained medial collateral ligament.
2,"NFL roundup for Monday, Oct. 25, 2004","KANSAS CITY, Mo. -- Neither 12 years in the league nor nine trips to the Pro Bowl could prepare Willie Roaf for what he did, saw and felt on this history-making day."
4,"At wireless show, WiMax gets a nod from Intel","Chipmaker teams up with cell phone pioneer Craig McCaw. Also, PalmOne's latest Treo, and TV for the mobile set."
4,PalmOne updates the Treo smart phone,"Analyst says wireless synchronization with Exchange e-mail software may make it more attractive to corporate IT departments, which usually favor devices based on Microsoft's Windows Mobile operating system."
4,Cingular reaches deal with DOJ on AT T Wireless takeover,Cingular Wireless will divest itself of wireless customers and other assets in 13 U.S. markets as a requirement for its \$41 billion acquisition of AT T Wireless Services Inc.
4,"CTIA features new wireless devices, initiatives",Attendees at the CTIA Wireless IT and Entertainment 2004 event were told today that they should feel optimistic about the future of the mobile and wireless industry.
4,IBM offers companies monthly security report,"The IBM Global Business Security Index will compile threat information from some 2,700 IBM security professionals and half a million monitored devices so the severity of any threats can be analyzed.  "
4,"Enigma teams with DaimlerChrysler, T-Systems on parts and repair platform","DaimlerChrysler's new system, Xentry, will replace multiple applications with a single Web-based system that gives mechanics a real-time integrated view of parts, service diagnostic and corporate information."
4,Microsoft revises antispam standard,Microsoft officials said today that they have revised their Sender ID protocol to work better with an existing standard and that they have narrowed their patent application to make sure it doesn't cover other proposals.
4,Pentium M may support location-based services in 2006,Mobile computers could provide customized information or perform specialized functions based on their changing locations.
4,Siebel teams with T-Systems to host CRM in Europe,Company expanding its reach after introducing the hosted service in the U.S. last year .
4,NetSuite smartens up CRM,"InfoWorld reviewer says Version 10 a good fit for smaller businesses looking for a strong CRM app, and especially those in need of integrated financial and inventory management."
4,"AOL survey finds rampant online threats, clueless users","Although more than two-thirds of home computer users think they're safe from online threats, an AOL survey found that 20 of home computers were infected by a virus or worm and 80 had various forms of spyware and adware programs."
3,"CTIA features new wireless devices, initiatives","OCTOBER 25, 2004 (COMPUTERWORLD) - SAN FRANCISCO -- Wireless industry leaders today told 2,000 attendees at the CTIA Wireless IT and Entertainment 2004 event here that they have plenty of optimism about future growth, as two companies announced advances "
2,Moss Expected to Play More for Minnesota,"EDEN PRAIRIE, Minn. Oct 25, 2004 - Randy Moss is expected to play a meaningful role for the Minnesota Vikings this weekend against the Giants, even without a fully healed right hamstring."
2,Flawed Offense Dragging Down Bills (AP),"AP - When he's not getting sacked, Drew Bledsoe's throwing interceptions, or his receivers are dropping passes. The Buffalo Bills' running attack is no better. Neither Willis McGahee nor Travis Henry have scored a touchdown this season."
3,"Stocks Down, Oil Retreats, Dollar Sinks", NEW YORK (Reuters) - Stocks fell slightly on Monday as a  retreat in crude prices from a record high was more than offset  by investors' caution about the U.S. presidential election and  a fall in the dollar.
3,Flextronics Has Profit; Stock Lower," SAN FRANCISCO (Reuters) - Flextronics International Ltd.,  the No. 1 contract electronics manufacturer, on Monday posted a  quarterly profit helped by strong sales of consumer electronics  equipment, but issued a forecast that fell short of estimates,  sending shares down nearly 8 percent."
3,Pulte Posts Profit in Line with Forecast," LOS ANGELES (Reuters) - Pulte Homes Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=PHM.N target=/stocks/quickinfo/fullquote""&gt;PHM.N&lt;/A&gt; on Monday  posted a 61 percent rise in third-quarter profit, in line with  a forecast it lowered earlier this month."
1,"Powell Speaks of China, Taiwan 'Reunification'"," WASHINGTON (Reuters) - Secretary of State Colin Powell on  Monday spoke of the eventual ""reunification"" of China and  Taiwan, a comment likely to annoy Taiwanese officials who  regard the island as an independent nation."
4,Want a Treo 650? Better Sprint,Carrier has locked up the hot new PalmOne smart phone until some time after the new year.
4,"Intel, Clearwire to work on WiMax together","SAN FRANCISCO - Intel Corp. will work with Clearwire Corp., a wireless Internet service provider founded by cellular pioneer Craig McCaw, on future networks based on WiMax wireless broadband technology."
4,"John Deere, iRobot Team Up to Make Robot (AP)","AP - In a trailblazing pairing of robotics and tractor companies, iRobot and John Deere announced plans Monday to build a 9-foot-long semi-autonomous battlefield vehicle."
4,"Adobe, Yahoo to Integrate Products (Reuters)","Reuters - Adobe Systems Inc.  and\Yahoo Inc.  on Monday said they have signed a deal to\combine Adobe services, like its widely used document-sharing\program, with Yahoo's Web search functions."
4,US Justice Department clears Cingular-AT T Wireless merger (AFP),"AFP - The US antitrust authorities said they would clear Cingular Wireless Corp.'s 41-billion-dollar takeover of AT amp;T Wireless, with conditions."
1,9/11 Legislation Unlikely Before Election (AP),"AP - Despite a flurry of last-minute offers between the House and Senate, chances of Congress enacting the Sept. 11 commission's terror-fighting recommendations before Election Day are all but gone."
4,"Adobe, Yahoo to Integrate Products"," SAN FRANCISCO (Reuters) - Adobe Systems Inc. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=ADBE.O qtype=sym infotype=info qcat=news""&gt;ADBE.O&lt;/A&gt; and  Yahoo Inc. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=YHOO.O qtype=sym infotype=info qcat=news""&gt;YHOO.O&lt;/A&gt; on Monday said they have signed a deal to  combine Adobe services, like its widely used document-sharing  program, with Yahoo's Web search functions."
4,Qualcomm plans to phone it in on cellular repairs,Over-the-air fixes for cell phones comes to Qualcomm's CDMA.
3,UPDATE 1-Delta shares rise on hope that pilot deal near,"Shares of Delta Air Lines Inc. (DAL.N: Quote, Profile, Research) jumped more than 16 percent on Monday on expectations that the carrier was near an agreement with its pilots union "
3,American Express Posts 14 Percent Profit Gain,"American Express #39; reported revenue was \$7.2 billion, up 12 percent from \$6.4 billion in the third quarter of 2003. Shares were up 16 cents at \$51."
3,Citigroup Tries to Repair Its Image in Japan,"Citigroup said Monday that it would close an investment management unit in Japan and pledged to strengthen oversight of its entire Japanese operation, five weeks after regulators "
3,Citigroup fined \$250K in hedge fund case,"Regulators Monday fined a unit of Citigroup Inc., the nation #39;s largest financial institution, \$250,000 for using what they said was  quot;inappropriate quot; sales material for hedge funds."
4,Want a Treo 650? Better Sprint,"SAN FRANCISCO--Those wanting to get their hands on a Treo 650 this year will need to sign up for service from Sprint PCS. Sprint has cornered the market for this year, scooping up all of PalmOne #39;s capacity until sometime in 2005."
4,Is your PC safe from viruses and spyware?,"A national study of US home computer users found many users have no idea their systems are infected with viruses or spyware, USA Today reported Monday."
4,"Intel, Cellular Pioneer Target WiMAX","SAN FRANCISCO -- Intel (Quote, Chart) is advancing its wireless strategy, thanks to an investment partnership with cellular pioneer Craig McCaw #39;s Clearwire."
2,Van Nistelrooy on FA charge as United cry foul over flying food,"Sir Alex Ferguson #39;s shirt may have been laundered, and the dressing-room corridor swept clean of rotting sandwiches, but it will take more than a washing machine and a broom to dispel the bad odour which accompanied Manchester United #39;s curtailing of "
2,United refuse to buy into Glazer #39;s takeover plans,"AS IF ending Arsenals unbeaten run were not enough, Manchester United supporters had more reason to celebrate yesterday when the club rejected a possible 800 million takeover by Malcolm Glazer."
2,Vassell injury a bad break for Villa,"ASTON VILLA were dealt another severe injury blow yesterday when it was revealed that Darius Vassell, their England striker, broke an ankle in Saturdays 2-0 victory over Fulham."
2,Scots missing stars,Scotland rugby coach Matt Williams will be forced to name a side from a squad missing nine of his England-based players for the upcoming Test against Australia at Murrayfield.
2,Zook is 20-13 in three seasons,"The University of Florida has fired coach Ron Zook, effective at the end of the season, an assistant coach on the staff confirmed Monday."
2,Crews recover all bodies from Hendrick plane wreck,Crews on all-terrain vehicles on Monday recovered all 10 bodies from the wreckage of a Hendrick Motorsports plane that was carrying family and friends of one of NASCAR #39;s top syndicates.
2,Tennessee star aggravates bruise,MINNEAPOLIS -- Oft-injured Titans quarterback Steve McNair left Tennessee #39;s game at Minnesota on Sunday after aggravating the bruised chest that kept him in the hospital for two nights last month.
2,Farina Elia moves on in Luxembourg,"LUXEMBOURG (Ticker) - No. 3 Silvia Farina Elia of Italy became the first seeded player to advance at the SEAT Open Luxembourg. Farina Elia, ranked 21st in the world, made quick work of Frenchwoman Stephanie "
1,RAPE SHAME OF THE BOUNTY ISLAND CHIEFS,THE mayor of remote Pitcairn and his son were among five men convicted yesterday of raping and sexually assaulting young girls over 40 years.
1,Shocks continue in \$12bn quake,"A FIRST estimate has put the cost of the Niigata earthquakes at more than Y1trillion (\$12.5billion), or at least twice as much as all the natural disasters Japan suffered last year."
3, #39;); //-- gt; Eye On Stocks,Flextronics International (nasdaq: FLEX - news - people ) announced fiscal second-quarter earnings in-line with Wall Street estimates.
4,"Intel, wireless pioneer McCaw team up on WiMax","SAN FRANCISCO--Intel and cell phone pioneer Craig McCaw #39;s latest company, Clearwire, plan to develop and install high-speed networks based on broadband technology commonly referred to as WiMax."
4,"Samuel L. Jackson, James Woods lead San Andreas #39; all-star cast","Chris Penn, George Clinton, Chuck D, Ice-T, Peter Fonda, join a diverse mix of voice talent in Rockstar #39;s crime epic. With Grand Theft Auto already on its way to retailers, Rockstar has finally revealed the "
2,Farina Elia advances at SEAT Open,"Third-seeded Silvia Farina Elia of Italy eased into the second round of the SEAT Open on Monday with a 6-3, 6-2 win over Stephanie Foretz of France."
2,Ravens likely won #39;t have Ogden against Eagles,Left tackle Jonathan Ogden probably will miss the Baltimore Ravens #39; game against the unbeaten Philadelphia Eagles on Sunday with a pulled left hamstring.
4,Enter your e-mail:,"I have seen the future, and it looks sort of human (sometimes), makes whirring sounds (often), and fascinates geeks and gadget lovers of all ages (always)."
1,Typhoon Nock-ten pounds Taiwan,"TAIPEI - A TV photographer is believed to be the first victim on Taiwan of powerful Typhoon Nock-ten, which pounded the northern and eastern parts of the island with strong winds and heavy rainfall Monday."
1,"Mark an area, disarm it, decide on freedom or joint control","ISLAMABAD, OCTOBER 25: Just weeks after he told Prime Minister Manmohan Singh in New York that he would get back with ideas on resolving the Kashmir issue, Pakistan President General Pervez Musharraf floated a new one."
3,Sears Credit Rating Downgraded by Fitch (AP),"AP - Sears, Roebuck and Co.'s credit rating was cut by Fitch Ratings on Monday to BBB-, one notch above junk status, a few days after the retailer trimmed its 2004 earnings outlook."
2,England wrap up 4-0 series victory,England duly completed a 4-0 whitewash in their controversial one-day international series against Zimbabwe on Sunday in Bulawayo.
1,Cuba to End Circulation of U.S. Dollar Nov 8, HAVANA (Reuters) - Cuba announced on Monday that it was  ending circulation of the U.S. dollar in its territory as of  Nov. 8 in response to tightened U.S. economic sanctions.
4,Missing Link: Simpson has Milli Vanilli moment,"Was it the technology? Or her spaced-out band? If you haven't already seen the video clip of Ashlee Simpson's lip-syncing flub on Saturday Night Live, get thee to eBaum's World."
4,IBM matches Power with Linux,"Earlier this year, IBM #39;s Power architects and forward-thinking partners held court at the Power Everywhere event in New York to extol the future of Power Architecture in all its manifestations."
