2,Mauresmo Wins Fifth Tournament of 2004,"Top-seeded Amelie Mauresmo shook off a slow start and beat Vera Zvonareva 3-6, 6-2, 6-2 to successfully defend her Advanta Championships title for her fifth tournament victory of 2004. Mauresmo seems poised to make a splash in next week's season-ending WTA Tour Championships in Los Angeles. The Frenchwoman has won two straight tournaments, including in Austria last week."
2,Pittman Pops Chiefs,"Michael Pittman scores three touchdowns as Tampa Bay holds off the Chiefs, 34-31, on Sunday, putting both squads at 3-5."
1,Arafat's Lieutenants to Fly to Paris to See Him, PARIS (Reuters) - Yasser Arafat's senior deputies were to  fly to France on Monday hoping to visit the critically ill  Palestinian president after approving a plan for maintaining  law and order in the West Bank and Gaza.
2,"Steelers Hand Eagles First Loss, 27-3: NFL Week 9 (Update1)","Ben Roethlisberger threw for 183 yards and two touchdowns to help the Pittsburgh Steelers beat the Philadelphia Eagles 27-3, knocking off the National Football League #39;s last undefeated team."
2,Earnhardt wins; championship battle tightens,"Dale Earnhardt Jr. made up for his big mistake of a week earlier, pulling away from Jeff Gordon Sunday in a pair of overtime laps to win the NASCAR Nextel Cup race at Phoenix International Raceway and tighten the championship chase with two races to go."
1,PA endorses domestic security plan,"The Palestinian Authority #39;s National Security Council on Sunday endorsed a security plan designed to restore law and order in the West Bank and Gaza Strip, but stopped short of calling for an end to attacks on Israel."
1,Opponents: Macedonian Referendum Will Fail on Low Turnout,An official of Macedonia #39;s ruling coalition says Sunday #39;s referendum challenging ethnic Albanian autonomy will go down to defeat for lack of sufficient turnout.
1,Guerrillas Kill Two U.S. Soldiers in Iraq's Mosul," BAGHDAD (Reuters) - Guerrillas attacked a U.S. patrol in  Mosul on Saturday, killing two American soldiers and wounding  four, the U.S. military said on Sunday."
1,Mine Explosion Kills 21 in Kazakhstan,"Twenty-one people died Sunday in an explosion at a mine in the Karaganda region in Kazakhstan, the Interfax news agency said. About 100 miners were at the Shakhtinskaya mine at the time of the incident, which took place in the early hours of Sunday."
4,Enter a Category,"By genetically enhancing these brain proteins in mice, Henry Lester and colleagues at the California Institute of Technology in Pasadena created a mouse that was far more sensitive to nicotine, the addictive substance in tobacco."
2,Doubt removed: Steelers simply looking Super,"Two weeks ago, the NFL was as certain and predictable as a German train schedule. All you needed to do was page ahead to February to see which two trains were going to meet at the Super Bowl station."
1,More French Troops Deploy in Ivory Coast Amid Protests,"France dispatched another 600 troops Sunday to help calm the volatile situation in the Ivory Coast, where French forces, deployed to enforce a shaky cease-fire, and ordinary civilians have been the targets of violence."
1,Palestinian leaders visit dying Arafat,TOP Palestinian politicians are to visit Yasser Arafat in hospital and consult doctors about his condition amid claims that the veteran leader has suffered liver failure.
1,Frantic attempt to stop the train - then utter devastation,"A suicidal car driver may have caused the train crash which killed seven people and injured 150, it emerged yesterday. Police are investigating whether a man who stopped his car on an unmanned level crossing "
2,Seahawks' Lucas Bruises Chest vs. 49ers (AP),AP - Seattle cornerback Ken Lucas left the field on a cart after bruising his chest Sunday in the Seahawks' game against the San Francisco 49ers.
2,Earnhardt Gets Win,Dale Earnhardt Jr. pulls away from Jeff Gordon Sunday in a pair of overtime laps to win the NASCAR Nextel Cup race at Phoenix International Raceway.
1,Roadside bomb kills 11 in Kashmir,"A remote-controlled roadside bomb blew up an army patrol car in a pre-dawn attack today in the violence-torn territory of Kashmir, killing an army major and 10 other men, police said."
4,Satellite launch the fortieth in past 8 years,"With the third  quot;ZY-2 quot; research satellite successfully entering into orbit on Saturday morning, China has accomplished the launch of its 40th satellite since October 1996."
2,"Radcliffe, Raamala win New York marathon race",Britain #39;s world record holder Paula Radcliffe won the women #39;s New York marathon in two hours 23 minutes 10 seconds on Sunday in the race #39;s closest finish and redeem herself 
2,Chargers rain on Saints parade,"The San Diego Chargers won convincingly for the second straight week, beating the New Orleans Saints 43-17 with sporadic rain drops raining down."
2,Ten-man PSG clinch seventh straight win over Marseille,Ten-man Paris St Germain clinched their seventh consecutive victory over arch-rivals Olympique Marseille with a 2-1 triumph in Ligue 1 on Sunday thanks to a second-half winner by substitute Edouard Cisse.
1,Troops set for Christmas homecoming,Black Watch troops spent their first day off the front line and thinking ahead to Christmas at home. The troops have returned to Basra after their controversial month-long mission to Camp Dogwood near the Sunni  quot;Triangle of Death quot;.
3,Nikkei Erases Gains, TOKYO (Reuters) - Japan's Nikkei erased opening gains by  mid-morning on Monday as caution over the yen's rise offset  optimism about the post-election outlook for Wall Street.
1,Palestinian heads to visit Arafat,Yasser Arafat's top officials plan to travel to Paris to assess the exact condition of their ailing leader.
3,"Nikkei Dips Down, Yen Weighs on Exporters", TOKYO (Reuters) - Japan's Nikkei share average edged down  by midsession on Monday after erasing opening gains as investor  caution over the yen's rise offset optimism about the  post-election outlook for Wall Street.
4,Tesco begins music-download site,UK supermarket chain Tesco  launches an online music service it hopes will rival Apple's market-leading iTunes.
1,"Bombings kill 16 in Baghdad, Mosul",At least 16 people died in suicide bombings in Baghdad and Mosul yesterday as insurgents stepped up their campaign to undermine Iraq #39;s security forces and sow ethnic tensions before elections scheduled for January.
3,Upside to a Dollar That's Falling,"THE stock market is rising, but the dollar is falling. And the decline of the dollar is more likely to continue than the rally of the stock market."
3,S.E.C. Is Said to Examine Stock Pricing By Big Brokers,About a dozen brokerage firms are suspected of failing to secure the best available price for stocks they were trading for their customers.
3,Microsoft Seeks Video Game Winner With Halo 2,The anticipated release of Halo 2 is the latest and perhaps the best indication of how the blockbuster mentality of Hollywood has pervaded the videogame industry.
3,Australian Job Advertisements Rose 5 Last Month (Update2),The number of jobs advertised in major Australian newspapers rose in October to the highest level since January 2001 as employers face difficulties finding workers as the economy expands.
3,"Australian Gasoline Prices May Ease, Treasurer Costello Says","Australia #39;s inflation rate was contained and gasoline prices may ease in coming months, Treasuer Peter Costello told reporters in Melbourne."
3,British firms increasingly outsourcing jobs abroad: survey,"BIRMINGHAM, England : British companies are under increasing pressure to relocate parts of their business overseas to remain competitive, with Asia and Eastern Europe the chosen destinations, a survey showed."
3,Stockland to Make Proposal That Involves General Property Trust,"Stockland, Australia #39;s second-biggest property trust by market value, plans to make a proposal involving General Property Trust, the subject of aA\$7."
3,Knowledge Learning Buying KinderCare,"The Knowledge Learning Corporation has signed a deal to buy KinderCare Learning Centers, which operates preschool and child care centers, for \$550 million and the assumption of debt."
2,"Vinatieri, Dillon Pace Pats","Adam Vinatieri hits four field goals and tosses his first career touchdown pass to help New England bounce St. Louis, 40-22, on Sunday."
2,"Bears Defeat Giants, 28-21",The Chicago Bears stole the New York Giants' early-season formula for success - again and again and ...
1,Arafat's Wife Opposes Leaders Visiting Him (Reuters),"Reuters - Yasser Arafat's senior deputies hoped to\travel to France on Monday to meet the critically ill\Palestinian president but his wife was opposed to the visit, a\senior Palestinian official said."
2,"Goodbye, Numminen","Thomas Jefferson once wrote, ""Were it left to me to decide whether we should have a government without newspapers, or newspapers without a government, I should not hesitate a moment to prefer the latter."" Similarly, if it were left to me to decide on a winter without hockey, or hockey without winter, I'd actually lean toward a Thrashers-Wild tilt."
2,THECHAT,"&lt;em&gt; When Republican Michael G. Fitzpatrick is sworn in as the new congressman from Pennsylvania's 8th District, the longtime Philadelphia sports fan will face some important decisions. Chief among them, of course . . . &lt;/em&gt;"
2,Radcliffe avenges Athens,How something so elephantine can be so simultaneously light on its feet is a mystery. But maybe the New York City Marathon can be explained a bit by Paula Radcliffe #39;s presence yesterday.
2,Buddha teaches Safin to be master of himself,"Marat Safin, on current form, will start the favourite for the Masters Cup that begins in Houston a week today, the 24-year-old Russian having won his third Paris Indoor Open in five years yesterday with a 6-3, 7-6, 6-3 victory over the Czech qualifier "
2,Smith Off as Manchester Derby Drawn; Newcastle Loses (Update1),"Alan Smith was sent off with two minutes remaining as Manchester United was held 0-0 at Old Trafford by Manchester City. Newcastle lost 4-1 at home to Fulham, while Bolton drew 1-1 at Middlesbrough."
2,Cardinals flip the flailing Dolphins 24-23,"Eight seconds into the game, the Arizona Cardinals lost a fumble. They sputtered on offense, committed nine penalties and blew a late lead."
2,Redskins 17 - Lions 10: Post-Game Quotes,"The Detroit Lions dropped a second consecutive game on Sunday, falling 17-10 to the Washington Redskins -- and to .500 for the first time this season at 4-4."
2,Seahawks lose CB Lucas in win,"San Francisco, CA (Sports Network) - Seattle Seahawks cornerback Ken Lucas will spend the night in a San Francisco hospital after suffering a chest contusion in Sunday #39;s 42-27 victory over the 49ers."
1,Between chaos and progress,"The epic script of the Middle East conflict could have had Palestinian leader Yasser Arafat, kaffiyeh-clad and armed, emerge from his junkyard compound as a born-again peacemaker or guns blazing in martyrdom."
1,"21 shot dead in Iraq police station massacre, two US soldiers &lt;b&gt;...&lt;/b&gt;","RAMADI, Iraq, Nov 7 (AFP) - Gunmen rounded up and killed 21 policemen and two US soldiers died in separate attacks in Iraq Sunday, one day after car bombs and clashes killed 36 people in the restive Sunni heartland."
1,Ivorian Leader Urges End to Anti-French Violence (Reuters),Reuters - President Laurent Gbagbo appealed for\an end to anti-French crowd violence which erupted after France\destroyed most of Ivory Coast's small air force in retaliation\for the killing of nine French peacekeepers.
3,"Nikkei Dips Down, Yen Weighs on Exporters (Reuters)",Reuters - Japan's Nikkei share average edged down\by midsession on Monday after erasing opening gains as investor\caution over the yen's rise offset optimism about the\post-election outlook for Wall Street.
4,On-Demand Apps Break Enterprise Barriers (TechWeb),"TechWeb - Now with easy customization and process integration, will utility apps dominate?"
4,Microsoft Seeks Change Before Dividend (AP),"AP - For Microsoft Corp. shareholders, the holidays will likely come early this year in the form of a one-time  #36;3 dividend that's part of the company's plan to return some of its  #36;64.4 billion cash horde back to shareholders. But Microsoft won't hand out the cash unless shareholders allow the company to alter its stock compensation plans, so employees who hold stock options and stock awards aren't hurt by the dividend payout."
4,Eye on Open Source (TechWeb),TechWeb - More Choices for BI on Linux; MySQL Might Have Jumped the Gun
4,"Lucent, Unions Delay Contract Deadline (AP)",AP - Lucent Technologies Inc. and two labor unions agreed Sunday to give themselves one more day to avoid a possible strike.
1,Macedonians Vote on Ethnic Albanian Rule (AP),"AP - Macedonia's national referendum Sunday on abolishing local autonomy for the country's ethnic Albanian minority failed, authorities said."
1,Philippine Envoy Pleads for Captive (AP),AP - The Philippines' top envoy on Sunday appealed to Iraqi militants for the release of a Filipino accountant kidnapped earlier this month in Baghdad.
1,17 Iraqis Working for Coalition Killed (AP),AP - Gunmen firing from two cars killed 17 Iraqis as they were heading to work Sunday at a U.S. military facility in the northern city of Tikrit while separate attacks killed four Iraqi security personnel in nearby towns.
2,Ed Hardin: Must-see TV: UNC is for real,CHAPEL HILL -- North Carolina made its national debut Saturday afternoon in a long-running reality series starring the ACC. Carolina #39;s 91-78 win over No.
1,U.S. Marine Tanks Prepare for Falluja Offensive," NEAR FALLUJA, Iraq (Reuters) - Gunfire crackled from a  nearby junkyard used by insurgents on Monday when a U.S. Marine  tank company and infantry units began moving into a desert  staging position for an expected offensive on Falluja."
2,"Undefeated Tigers outscore Vols, unlikely to get shot at national &lt;b&gt;...&lt;/b&gt;",Auburn gave the Bowl Championship Series suits what they were looking for Saturday night. Auburn #39;s Cole Bennett (87) recovers a fumble in the end zone to score the Tigers #39; first 
4,Shopping With My Friendsters,"Social networking features are popping up on auction and shopping sites, allowing visitors to compare notes and turn e-commerce into a social experience."
4,Iran Jails More Journalists and Blocks Web Sites,"Iran has moved against pro-democracy Web sites, blocking hundreds of sites in recent months and making several arrests."
4,"One Internet, Many Copyright Laws","A battle over copyright infringement on the Internet heats up. No, not over music. Over the classic 'Gone With the Wind.'"
2,CU drops Big 12 title to Sooners,Buffalo football fans who were parked on barstools nonchalantly shrugged off Saturday night #39;s Big 12 big blowout. The second-ranked Oklahoma Sooners pounded the University 
4,Marketing for the Third Screen,Marketers are about to aim at the third screen: the one on the cellphone in your pocket.
4,"When Etiquette Isn't Enough, a Cellphone Cone of Silence",The deliberate private creation of cellphone dead zones is an act bound to infuriate phone users and the cellphone industry alike.
3,Nikkei Down at Midsession, TOKYO (Reuters) - Japan's Nikkei share average was lower at  midsession on Monday as caution over the yen's rise offset  optimism about the post-election outlook for Wall Street.
2,Pittsburgh: Where the Unbeaten Go to Die,"Instead of a letdown after stopping the New England Patriots' winning streak at 21 games last Sunday, Pittsburgh pounded Philadelphia, which started the day 7-0."
2,Bruins manifest spirit,A three-touchdown point spread and a recent history of late-season collapses had many thinking the UCLA football team would provide little opposition to rival USC #39;s march to the BCS-championship game at the Orange Bowl.
2,Giants Slip and Vanish in a Torrent of Turnovers,The Giants coughed up three straight second-quarter turnovers and dissolved in a torrent of penalties in a baffling loss at Giants Stadium.
2,Goosen Does Unthinkable and Gets Woods Thinking,"When Tiger Woods and Jay Haas faltered, Retief Goosen knew how to finish, with a brilliant six-under-par 64 and a victory at the Tour Championship."
2,American men picking up speed,"Beaver Creek - In a quiet moment the day before the first World Cup race this season, US Ski Team men #39;s coach Phil McNichol scoffed at those who were predicting a duel for supremacy between the mighty Austrians and the upstart Americans."
2,Cropp Lacks Votes,D.C. Council Chairman Linda W. Cropp said Sunday that she appears short on votes to support her alternative proposal to construct a major league ballpark adjacent to RFK Stadium.
2,Roundup: Win keeps US alive in Davis Cup final,"Twins Bob and Mike Bryan of the United States stopped Spain #39;s momentum in the Davis Cup final. The Bryans defeated Tommy Robredo and Juan Carlos Ferrero 6-0, 6-3, 6-2 on "
1,Palestinian Delegation Hoping to See Arafat,Senior Palestinian officials said they planned to travel to Paris on Monday to assess the health of the Palestinian leader and meet with doctors and French authorities.
3,Dollar Hits Record Euro Low (Reuters),"Reuters - The dollar slipped to a record low\against the euro on Monday on concerns about bloated U.S.\budget and current account deficits, weighing on Asian\exporters' stocks and sending gold to 16-year highs."
2,"SuperSonics Beat Spurs, 113-94 (AP)","AP - Rashard Lewis scored 27 points and Ray Allen added 24, leading the Seattle SuperSonics to a 113-94 victory over the San Antonio Spurs on Sunday night."
3,UK Plc under pressure to move jobs offshore,"British business is facing increasing pressure to move jobs abroad to cut costs and there is no sign that this global trend is set to reverse, an industry survey shows."
3, #39;No need #39; for Australian rate rise,"Australia #39;s central bank says there is no pressing need for higher interest rates just now, although it still expects to tighten policy again at some stage in the current expansion amid  quot;favorable quot; economic circumstances."
3,Update 2: Tokyo Stocks Move Lower; Dollar Falls,Tokyo stocks dipped Monday morning as investors took profits from recent gains. The US dollar was down against the Japanese yen. The Nikkei Stock Average of 225 issues fell 24.
3,"Eight eBay sellers ordered to pay nearly \$90,000 in restitution &lt;b&gt;...&lt;/b&gt;","Eight eBay sellers were ordered to pay nearly \$90,000 (euro 70,000) in restitution and fines after admitting they bid up products online to inflate the prices."
3,China lets in a little more light,"China, having surprised the world 10 days ago with its first interest rate rise in nine years, took another unusual step last week by publishing for the first time the annual report on its economy by the International Monetary Fund."
3,Crude price falls further,CRUDE futures continued to fall today furthering a 10-per-cent decline in the past two weeks on the belief that rising US crude supplies will meet demand for the northern winter.
3,Westpac Reports 16.3 Percent Profit Boost,"Australia #39;s fourth largest bank, Westpac Banking Corp., announced Monday a 16.3 percent rise in net profit in fiscal 2004 and said it was confident of strong performance next year despite intensifying competition."
3,Estimating credit score is easy,"Research shows consumers know very little about their credit score, yet that tally goes a long way to determining credit eligibility, the rate someone gets on loans and much more."
3,South Korean oil company chairman faces legal action,"A Monaco-based fund which holds a stake in SK Corp threatened yesterday to take legal action against a corruption-tainted chief executive at the company, South Korea #39;s largest oil refiner."
3,China Netcom to fund expansion with IPO proceeds,"China Netcom Group Corp. (Hong Kong) Ltd., China #39;s second-biggest fixed line phone company, plans to spend half of the net proceeds from its HK\$9."
1,Anti-Nuclear Protester Killed in France (AP),"AP - A French anti-nuclear protester was killed Sunday in eastern France when his leg was severed by a train carrying radioactive waste to Germany, officials said."
2,"NBA Wrap: Toronto Beats Portland, 101-97 (Reuters)",Reuters - Vince Carter drilled a\tiebreaking three- pointer with 4.8 seconds remaining to lift\the Toronto Raptors to a 101-97 victory over the Portland Trail\Blazers at Air Canada Center.
1,German FM meets with Palestinian leadership ahead of talks in Israel (AFP),AFP - German Foreign Minister Joschka Fischer arrived in the West Bank for talks with the new Palestinian leadership ahead of a meeting later in the day with Israeli Prime Minister Ariel Sharon.
4,Tesco launches music download business,"Leading supermarket chain Tesco has launched a music download service, entering a market dominated by Apple Computer #39;s iTunes."
4,Xbox builds on  #39;Halo #39; effect,Millions of video-game enthusiasts will soon see if Master Chief can successfully defend Earth from an invasion of Covenant forces.
4,Hobbits #39; boost tourism figures,The discovery of remains of a tiny human closely related to man on the remote Indonesian island of Flores and tales of Hobbit-like creatures who still roam its jungles have triggered an influx of visitors in search of a fabled lost world.
2,Hatton to pursue champion Tszyu,"British light welterweight Ricky Hatton has pledged to sacrifice home advantage for a crack at IBF king Kostya Tszyu. Hatton, who was on hand to watch Tszyu impressively dismantle Sharmba Mitchell in Phoenix "
2,Marat Safin to face Radek Stepanek in Paris Masters final,Sixth-seeded Marat Safin of Russia overcame a twisted ankle Saturday to reach the final at the Paris Masters for the fourth time in six years and will meet qualifier Radek Stepanek of the Czech Republic for the championship.
2,Bills #39; McGahee Hits Pause and Then Runs Fast Forward,"With winds gusting to 30 miles an hour at Ralph Wilson Stadium and with the Buffalo Bills 12 yards from the Jets #39; end zone on Sunday, Willis McGahee took the handoff, cradled the ball and paused."
2,Warner #39;s Mistakes Costly for Giants,"Giants quarterback Kurt Warner walked off the field looking a bit like a chastened child, eyes cast down, licking his lips. He did not yet know that Coach Tom "
2,Busch stays on top as the Chase turns at Phoenix,"Points leader Kurt Busch spun out and ran out of fuel, and his misfortune was one of the reasons crew chief Jimmy Fennig elected not to pit with 20 laps to go."
1,Another quake hits northern Japan,A magnitude 5.8 earthquake has rocked northern Japan near the area where the country #39;s deadliest earthquake in years struck in October.
1,Castro Shown on Cuban TV in a Wheel-Chair,Cubans saw President Fidel Castro in a wheel-chair on Sunday in television images that showed the Cuban leader looking rested after shattering his left knee and fracturing his right arm in a fall on Oct. 20.
4,"Nintendo sells 500,000 DS handhelds in first week","Nintendo sold 500,000 Nintendo DS video game devices during the first week of sales in US stores for the new handheld featuring two screens for game playing, the Japanese game maker said Wednesday."
4,Cognos brings software to Linux on Power,Firm's ReportNet product now is available for Red Hat Enterprise Linux running on IBM's pSeries servers.
1,"President Feels Emboldened, Not Accidental, After Victory",President Bush is reveling in winning the popular vote and feels he can no longer be considered a one-term accident of history.
1,"Guantnamo Prisoners Getting Their Day, but Hardly in Court","Each day, detainees in Guantnamo Bay, Cuba, argue before anonymous military officers that they should not be there. The hearings have come under heavy criticism."
